id_bat;nomen_miss;miss_area
79375;7;82.0
79375;3;82.0
64390;7;200.0
64390;3;364.78
48948;1;5705.6
17922;1;106.62
47645;1;54.08
82475;1;172.0
74498;1;110.8
77091;7;469.75
58101;3;118.3
32432;7;193.51
21134;7;195.27
644;3;921.32
8411;9;195.48
23771;5;726.3
89993;9;318.09
76489;9;245.39
30114;9;520.86
49457;7;777.96
82555;9;163.0
89927;3;800.0
32642;9;743.33
4593;9;355.5
87080;1;59.42
15454;1;272.82
78506;2;366.48
69471;3;155.36
13007;1;200.91
44995;5;201.6
62951;3;203.03
39651;1;203.86
76420;3;203.92
37732;1;510.5
33172;1;805.64
40493;9;466.21
97194;9;231.24
87335;3;486.35
31482;4;1962.82
9135;9;500.06
41622;1;125.9
66176;1;253.56
2297;2;770.42
64835;1;370.58
43358;7;207.45
29340;1;207.71
95794;3;213.67
48352;9;621.0
71420;5;76.0
93534;3;274.0
75604;10;900.0
36701;1;128.38
77805;1;229.7
52896;9;722.21
49797;9;427.05
41757;3;473.36
46576;3;170.12
98012;1;70.12
73723;1;195.38
5358;1;98.1
39384;7;219.78
39384;9;250.0
14423;3;100.92
71709;16;253.09
71709;1;1701.63
31688;3;254.9
31215;7;71.96
51041;9;72.61
37336;3;99.73
2047;7;99.9
67157;7;263.9
78835;1;1044.52
86417;7;125.52
86417;9;131.52
86417;16;257.52
28573;1;214.38
77034;7;271.76
11899;1;225.6
48734;1;150.76
13053;1;151.03
21495;1;279.32
12405;1;270.9
72521;5;142.31
70025;9;276.38
14680;7;148.13
14680;3;60.0
31430;9;289.11
56868;7;289.76
41279;1;1211.5
32823;5;197.11
8155;7;293.4
79007;1;77.0
25280;1;154.92
18782;1;102.29
14442;6;308.25
56168;3;400.52
73719;1;432.15
54102;3;251.1
69310;1;294.32
10181;9;296.46
88477;1;601.36
77065;3;282.0
55554;9;127.0
57390;3;285.0
8053;4;249.0
78218;1;294.0
61635;8;370.0
68716;1;108.0
39177;3;706.0
60396;3;75.0
31719;20;12580.0
34758;1;1128.0
70128;20;66921.0
70106;3;15.0
55647;3;83.0
54600;5;29.0
69248;5;113.0
61823;1;160.0
31075;3;666.0
82470;3;783.0
84406;1;118.0
96970;1;177.0
54203;1;285.0
47521;3;77.0
77284;3;1308.0
56633;5;696.0
48817;3;64.0
59746;1;82.0
78527;20;2690.0
55081;4;3638.0
55081;3;524.0
87346;3;960.0
81654;1;4.0
47114;3;561.0
56777;1;137.13
92143;1;165.52
67581;3;70.0
54448;1;49.7
76449;1;221.02
34349;1;14.77
52843;3;66.6
89495;1;532.4399999999999
65305;1;25.14
88981;3;161.31
68763;3;420.76
91619;1;28.15
81438;3;54.71
37595;5;99.69
77306;1;31.84
70713;2;178.7
98555;1;69.84
89463;5;251.67
53071;3;60.04
69583;7;84.42
79584;7;127.07
69735;1;511.96
91155;3;144.92
34199;1;241.74
74697;3;129.58
10500;1;81.67
63336;1;423.92
445;3;265.6
85235;1;45.21
80900;1;94.67
95927;1;47.15
39741;6;509.38
81321;9;282.29
92510;3;327.36
20063;9;359.46
73040;3;50.0
49891;9;401.0
78950;7;400.0
78950;1;1808.56
8118;9;600.0
8118;5;213.0
55502;9;201.82
10298;9;103.0
61305;14;10.0
31057;1;12.0
9033;1;25.0
37703;4;6.17
56485;4;165.0
29431;1;7.0
82106;1;8.0
43014;1;8.0
60563;4;15.0
34014;4;89.0
30777;4;13.0
39391;1;2.0
3099;3;76.0
6967;1;4.0
17809;14;7.41
82424;4;104.0
77768;4;21.0
64525;9;6.0
30122;5;387.26
69870;14;114.62
35036;5;25.95
70267;1;1.05
56936;1;673.0800000000002
84403;4;54.0
84403;9;54.0
5349;4;40.0
78462;4;137.49
64060;1;228.4
90988;14;6.0
71594;1;6.0
98887;1;8.0
1502;1;13.81
46730;1;47.68
12431;1;29.2
38839;1;9.44
49873;1;6.82
96932;1;14.42
30013;4;29.92
5409;1;4.63
79108;16;4.85
83691;1;3.97
89969;16;7.03
47542;1;5.69
92078;16;61.21
85590;1;9.68
30909;14;8.0
69522;1;6.0
30198;4;63.0
90237;1;3.51
25745;1;9.0
17619;4;7.19
63600;4;8.5
24071;3;26.0
5476;3;360.0
33192;1;25.0
10185;1;32.0
78066;1;69.0
72528;1;83.29
43925;1;19.0
75220;1;10.0
5806;1;6.61
64476;1;161.14
64059;3;16.92
73051;9;509.6099999999999
50593;1;95.76
88449;3;127.95
32467;1;312.65
60199;6;30.73
44241;3;2.92
28306;3;182.85
82916;1;164.9
60485;1;223.36
18066;1;610.0899999999999
58513;1;443.88
8295;1;1267.59
55933;1;333.48
39812;3;830.0
26650;9;292.0
47302;1;4.0
89507;4;14.0
23991;1;634.68
75947;3;2032.32
4668;14;36.0
78859;4;5.0
82632;1;25.66
31687;1;1085.8200000000002
57420;5;83.63
65468;1;216.02
41064;9;876.48
34307;1;6.0
609;1;7.0
10039;1;4.0
13470;9;37.0
66212;4;24.0
10918;1;7.0
51071;14;14.0
34899;14;15.0
39528;9;14.0
60650;5;97.0
95935;4;9.0
37713;4;11.0
24526;5;561.89
94890;14;66.0
82584;14;8.0
26365;14;9.0
16696;14;2.0
20440;14;11.0
75147;14;8.0
73468;14;10.0
18952;14;6.0
56146;14;8.0
84474;14;3.0
52491;14;6.0
66738;14;6.0
84698;14;5.0
35912;3;67402.18
26916;3;10985.5
84551;1;1818.84
77982;3;702.97
89496;14;4.95
81320;5;111.21
77290;1;38.0
32605;3;28529.88
44248;6;957.5
642;7;150.0
642;16;300.0
50454;4;26.0
71186;4;29.0
56857;1;16.0
12746;16;56.8
68415;1;1.52
75249;7;7757.36
20916;11;919.71
55426;4;459.0
55426;3;1030.0
60179;14;13.8
8385;14;11.92
25282;3;460.0
56263;14;66.0
48431;14;19.0
2344;14;144.0
12960;9;8976.0
12960;5;4592.0
12960;3;1400.0
47688;1;36.28
83445;3;942.0
57913;5;2530.0
75833;7;5998.0
82763;3;4092.0
22169;3;300.0
63641;1;319.9
1988;1;8.0
65948;1;3.0
35242;14;55.0
97210;14;27.0
5436;13;447.0
5436;3;1788.0
71131;5;679.0
54535;1;4.0
92912;1;7.0
27608;7;69.0
33611;9;14.0
90962;1;4.0
96130;1;9.0
42582;1;1.0
43196;9;5834.0
39105;1;5.0
6932;1;4.0
2846;16;7.0
56565;1;52.82
3406;1;1.83
47350;5;93.19
88275;4;8.67
76366;4;9.08
6395;11;97.87
84859;1;4.68
53368;14;15.0
10847;14;28.0
27973;4;54.0
21014;1;30.0
30090;1;14.0
84226;1;52.0
17657;1;37.0
73582;1;34.0
25825;3;5511.719999999999
93930;1;3.6
40384;1;27.13
14992;1;3.86
1460;5;515.0
90056;1;7.0
92200;1;20.0
42916;1;8.0
25348;1;127.84
5296;1;43.11
46057;14;10.0
53452;1;7.77
5613;4;8.12
75554;4;98.0
53986;4;55.0
35752;14;5.0
9294;14;6.0
48889;1;32.64
88533;7;13.33
81090;1;351.51
75386;1;160.12
11133;9;322.32
23282;1;685.08
42034;13;755.1800000000001
53119;9;257.52
87780;1;453.36
70360;1;7.0
53205;4;7.0
30404;9;30.46
78396;1;14.0
47993;9;11.0
42164;9;10.0
3730;1;11.0
32004;1;96.0
87433;16;52.0
58426;16;142.85
30221;7;472.0
30221;1;236.0
57864;1;39.53
88764;1;285.03
93709;1;1280.44
74958;4;100.43
96931;11;2032.57
26424;11;1213.18
91771;1;15.77
86951;5;23.0
28380;6;198.0
5450;14;135.0
14300;9;875.0
70098;9;40.0
83821;5;266.0
91325;3;940.0
30602;6;190.0
42471;6;8305.0
20942;1;1311.9
14248;7;580.0
14248;5;300.0
82562;5;753.15
7982;13;890.0
49951;13;204.0
93193;7;1000.0
93193;9;1833.0
37898;1;269.97
576;16;422.34
60060;4;18.0
26418;1;9.19
71583;1;12.38
40113;1;8.37
46095;1;9.07
96154;1;9.68
74295;1;2.73
61714;5;592.0
23935;14;2964.0
14025;1;160.61
15976;4;14.0
34221;1;285.0
15636;3;258.2
52898;5;773.0
52898;3;347.41
14511;5;1400.0
7780;5;851.21
8786;3;43853.4
49394;14;39.0
91896;4;14.0
51640;3;600.0
51753;13;1000.0
51753;3;5845.699999999998
44345;4;132.0
23339;1;38.0
47920;4;862.0
81978;16;30.59
49896;9;341.67999999999995
20721;1;36.0
47805;3;9000.0
22963;3;164.0
12709;14;26.0
45265;7;300.0
45265;3;300.0
10976;3;458.0
52973;3;530.0
2470;3;392.0
43085;1;11.0
97952;9;564.0
54044;1;819.4
27848;1;64.67
23767;7;700.0
78201;4;1721.9
50289;4;2972.47
37760;4;2657.06
63487;7;549.5
99853;9;366.02
97630;3;53717.19
12233;14;11.23
48361;4;46.0
18793;14;18.0
88283;3;103.0
60350;1;17.0
34027;1;12.0
8425;1;12.0
45501;5;90.0
24016;3;1674.0
78339;4;4558.0
49377;13;190.0
74559;4;394.0
95473;9;424.0
13783;7;700.0
13783;9;850.0
13783;3;300.0
99855;1;28.0
28884;3;1984.0
45350;1;26.0
49687;14;36.0
77706;1;26.0
16611;4;3867.0
16611;5;4000.0
53754;1;119.34
27983;1;5.87
50378;4;906.77
87566;4;374.0
41843;4;673.0
41843;3;260.0
49463;5;79.95
34052;4;1104.0
30215;1;19.55
39068;1;21.48
16887;1;17.69
23079;1;19.53
1787;5;38.35
10331;3;114.0
73776;1;56.4
45294;1;16.89
99390;1;19.23
61954;1;16.17
50729;5;18.49
42137;7;200.0
4573;4;845.22
26870;5;131.63
27069;4;887.1
9198;3;1000.0
39250;3;644.0
61447;9;318.0
15465;1;480.92
261;1;175.44
61892;4;31.79
93078;9;94.93
19510;5;9232.0
19510;3;1937.81
12379;1;34.59
52657;1;206.78
90541;1;147.2
53970;1;232.66
69460;3;70.1
98886;1;65.32
5713;1;10710.7
83283;3;154291.24
60106;3;24.65
78211;1;4.0
3729;9;98.0
83954;1;726.0
72709;1;184.0
88881;5;270.0
69229;4;226.0
35004;9;103.07
22405;5;1087.0
22405;3;1113.17
44958;16;363.0
44958;8;1542.0
33891;4;824.8699999999999
25908;4;1100.0
72251;7;845.02
72251;5;245.02
78373;3;178.61
96104;4;547.52
33797;9;76.1
66810;4;134.42
74233;4;44.89
60787;3;214.0
19570;4;1846.98
75967;4;313.0
75967;3;987.96
2191;4;270.0
2191;3;549.5899999999999
49056;4;545.0
17663;1;8.0
70327;13;380.0
62411;14;8.0
96547;1;4428.0
86785;14;28.0
64240;14;26.0
84553;14;23.0
67612;3;1057.0
60568;6;3945.0
54051;1;1230.0
14575;1;978.0
19573;6;5852.0
80748;1;1058.0
72973;1;1468.0
11154;3;9560.0
39850;14;8.06
13873;1;9.0
87595;7;9566.4
40274;1;6893.119999999999
73085;1;6424.0
95161;4;138.66
83756;1;2.0
28498;6;5.26
13455;1;13.0
67441;3;118.0
85500;6;6691.66
88979;3;23.0
33275;7;350.0
33275;9;200.0
33275;1;3450.0
53705;1;4208.0
87292;1;2562.0
5237;4;1700.0
2000;4;3381.0
2000;3;2077.0
96005;4;3171.0
96005;5;200.0
96005;3;700.0
13951;1;7455.760000000002
91449;1;2569.0
36465;6;2090.0
37633;1;688.0
89961;5;739.22
63088;1;12.0
20575;5;1528.0
20575;3;1965.0
