id_bat;nomen_miss;miss_area
68230;3;271.72
15501;1;11.0
53203;4;46.0
50135;4;842.0
28303;1;104.52
96649;13;40.57
65352;1;1719.36
46558;9;8.08
75097;4;8.42
15718;14;2.0
53051;1;2.51
43402;1;2.99
70295;1;3.44
46622;16;4.0
71122;1;4.79
79613;1;4.84
76643;1;4.89
79215;1;4.92
68204;1;4.96
13428;1;4.96
10272;1;5.05
94390;1;10.41
70357;1;5.44
67413;1;5.74
18695;1;6.98
39548;1;7.37
77366;1;7.86
58193;1;7.88
49283;9;7.94
14314;1;8.55
53702;1;9.73
34884;1;10.6
40543;1;12.35
82428;1;11.0
67795;1;12.8
80659;1;13.01
34711;1;13.83
70408;3;16.0
73277;1;18.0
93;1;28.0
25822;1;34.0
99214;1;82.0
6623;1;157.14
6059;11;67.0
93113;3;107.0
4007;1;127.08
88916;3;127.0
30318;1;129.26
23767;9;165.0
23767;1;145.0
85297;1;269.88
10492;1;274.77
78938;16;200.0
78938;5;270.53
47918;4;315.0
48920;4;1224.0
61423;16;1639.0
66592;3;508.0
57900;5;600.0
57900;3;600.0
97951;20;90.0
37608;1;7.15
20548;1;14.09
56580;1;49.35
5979;1;87.46
83537;1;262.38
78087;14;73.71
33667;1;412.52
43638;4;231.73
1404;16;21.95
80126;16;44.37
96222;3;13.0
47095;3;8374.0
79096;1;5.0
52297;1;7.0
73759;1;8.0
34097;1;9.0
77336;4;12.0
36410;1;11.0
32667;1;13.0
42510;1;14.0
53418;1;21.0
75814;1;100.0
24734;4;501.0
93739;3;880.0
5024;3;902.0
94069;14;3.0
30570;1;37.0
88758;5;783.0
88758;3;118.0
75396;1;4.0
61198;14;19.0
30057;1;20.0
6430;1;27.0
66030;4;382.0
89222;4;1126.0
19001;3;800.0
45520;6;6636.0
52254;3;796.0
41214;3;7148.0
81429;3;48.0
16898;16;803.0
35197;1;6.0
10397;14;16.0
5224;4;26.0
57084;3;162.0
36531;14;65.0
13305;14;85.0
64407;5;91.0
35676;16;56.5
77107;9;159.59
85915;14;22.01
46209;3;2196.24
63021;3;3619.0
58223;3;1100.0
65505;1;6.0
47620;1;5.0
59027;1;5.0
74869;1;7.0
27464;1;580.0
46355;4;124.0
46355;3;270.0
83316;4;197.0
57593;1;27.2
2043;4;39.6
6704;1;148.41
45910;4;59.0
37486;1;358.04
74615;14;83.0
98019;4;105.64
37402;4;126.38
37402;3;126.38
28361;5;211.0
99408;4;765.94
45926;3;1478.0
90842;3;1699.44
50146;1;537.9
55275;1;618.49
75668;1;8124.220000000003
1322;20;2344.17
68088;1;1015.08
74248;4;800.0
42686;14;10.0
42686;4;3326.0
1977;1;13.0
85607;14;249.0
99682;3;277.76
61971;3;2734.0
23182;4;10.4
89565;6;2493.65
67677;9;33.64
82223;9;10.68
47459;3;15.0
72526;3;1022.48
82575;14;10.34
16148;1;27.0
8646;3;39.0
52707;3;108.0
82632;4;34.0
62838;13;66.96
62901;5;49.19
16628;1;11.01
38301;1;2.66
8179;1;6.05
84084;1;3.0
56726;1;3.99
56368;1;4.83
15195;14;19.0
63545;14;11.0
19195;14;10.0
85924;14;40.0
28500;4;54.0
51262;4;9.55
62727;4;10.7
79581;14;6.0
98267;1;5.0
26213;1;6.0
8613;1;8.0
58726;14;9.0
54301;14;9.0
37632;14;8.0
41724;14;22.0
42039;4;18.17
81933;3;26.95
13673;9;11.69
63354;3;74.04
65925;3;86.0
75142;3;83.0
27834;5;23.0
72796;14;2.0
91721;1;4.0
86961;1;3.0
1291;1;3.0
56948;1;4.0
67780;1;5.0
44642;1;4.0
3766;1;4.0
8557;1;4.0
40541;1;4.0
46998;1;4.0
75726;1;3.0
36931;1;3.0
11204;1;3.0
22702;1;4.0
40312;1;4.0
3572;1;4.0
67466;1;4.0
7791;1;4.0
53341;1;4.0
7087;1;4.0
62749;1;4.0
2121;1;4.0
43043;1;4.0
29013;1;4.0
34285;1;3.0
36851;1;4.0
37184;1;4.0
48429;4;11.0
5584;1;4.0
89010;1;4.0
69333;1;4.0
13731;1;12.0
77835;1;18.0
68677;14;3.0
67670;14;9.0
53669;1;15.0
78843;1;22.0
88150;1;8.0
80850;1;49.0
70524;3;798.0
27746;4;10.0
39988;3;272.0
96550;1;5.0
15690;4;15.0
11595;1;65.0
70408;1;22.0
43205;4;36.0
49860;4;6756.0
2335;3;800.0
50339;6;36.0
70288;1;10.0
35730;1;8.0
6289;1;21.0
73145;1;9.0
57513;9;4000.0
21775;1;9.0
27129;1;41.0
86134;1;29.0
67159;6;69.0
22249;6;80.0
60220;6;104.0
15991;1;181.26
29906;1;353.62
81336;1;22.02
64905;9;60.0
64905;1;390.0
91847;3;184.97
58456;9;234.75
8950;7;63.66
96194;5;504.64
15489;1;38.96
53964;4;135.6
91658;5;82.38
65868;1;530.36
26462;5;39.93
35889;1;42.03
18682;5;94.34
69273;1;201.95
64226;9;689.93
73824;4;44.42
41683;1;89.38
87480;9;45.08
87480;1;45.08
8377;5;110.51
53682;1;430.55
65196;1;1128.84
90145;1;49.65
67592;1;49.77
70784;9;678.03
69187;3;657.24
41491;5;52.92
53699;1;54.04
9247;5;236.01
1592;1;222.33
76732;5;3.76
21243;1;20.28
97815;1;7.82
49422;6;587.02
13933;3;406.72
10569;6;595.38
5838;3;62.19
58256;3;307.83
35733;3;103.74
10933;9;100.0
10933;1;130.22
10684;5;497.31000000000006
73379;3;51.95
48976;3;10000.0
22846;4;524.0
1948;1;44.0
24777;1;32.0
73046;1;160.0
62717;1;162.0
24086;9;1722.0
92138;1;176.0
37746;1;180.0
75252;1;26.0
23698;1;186.0
15162;1;198.0
29872;14;3.0
85813;1;694.22
4244;3;1077.0
17720;13;1017.3
82446;3;33.0
33953;1;35.76
70011;14;2292.0
70011;3;2253.0
95096;4;774.76
25501;4;442.0
54997;13;1146.0
36186;8;800.0
36096;4;309.44
95771;1;15.68
56162;16;39.15
47491;1;200.52
4418;4;158.13
81997;1;216.24
49500;5;78.11
8116;1;72.33
19555;7;72.46
2990;1;3.64
77523;1;5.57
30710;1;5.88
61089;1;6.84
66999;7;84.72
29420;1;8.89
90599;1;9.82
18303;9;215.0
1996;9;306.39
71681;9;462.53
4984;10;2985.44
43360;10;275.59
43360;7;275.59
48376;5;750.8199999999999
3424;16;815.02
31552;7;549.57
33531;9;452.0
35749;7;1019.03
33745;7;528.0
91823;9;981.94
2697;9;949.27
82008;3;17528.93
66748;1;516.01
16785;9;286.78
20045;16;10973.84
91018;9;989.0
41520;7;1300.0
10074;7;299.1
1197;3;1614.0200000000002
5234;7;162.45
78168;9;307.59
82713;7;150.0
65879;7;100.04
65879;1;1754.1999999999998
61630;3;483.88
84623;1;323.11
38004;13;1304.04
3889;3;834.86
14777;9;136.12
14777;3;100.0
20367;3;1326.04
87094;3;253.64
9544;10;250.0
40666;3;1160.92
77872;3;914.82
76762;7;300.97
4824;2;6302.38
14378;9;222.5
78909;9;232.0
80390;2;422.87
33464;9;175.0
35150;9;439.61
67136;7;125.0
67136;16;275.0
67136;10;275.0
81628;3;194.0
25961;3;530.36
68359;7;541.0
91606;1;516.47
13374;9;189.58
13374;2;4330.0
14057;5;69.4
98225;1;173.98
34927;7;97.43
62283;10;687.56
30986;3;200.00000000000003
82776;1;115.5
31331;1;57.78
326;1;175.62
34227;5;194.2
39403;7;87.2
57008;5;344.37
94604;10;557.7400000000001
35171;3;141.78
66484;1;153.91
33985;9;90.22
33985;1;776.0
38944;3;257.3
18435;10;2.06
98295;10;8.54
92833;14;59.44
83217;1;307.48
21135;1;333.4
83992;2;595.86
12047;1;397.48
16788;1;716.9
31155;3;591.88
99034;7;413.56
46024;1;61.54
24002;1;1543.4000000000003
90612;6;402.56
87021;6;409.37
8871;1;89.76
25539;3;118.75
34342;7;152.07
56649;3;671.05
99564;3;1735.38
34364;5;78.72
34364;1;236.16
92250;3;100.33
50929;3;90.11
2219;3;90.24
97549;1;204.36
97549;3;102.18
69428;1;119.91
10415;1;120.36
45431;9;225.94
61554;1;765.25
45090;1;473.76
57402;7;2221.16
34568;1;45.84
65420;3;605.52
57946;1;368.28
25424;2;181.72
71889;1;108.94
60886;3;100.14
30928;10;63.38
24249;9;91.64
7662;4;374.49
1827;1;229.7
93989;7;50.56
93989;13;35.0
11580;7;82.18
4782;3;83.23
26553;1;1817.05
15179;1;74.18
14274;1;67.56
95549;3;92.21
15087;6;827.1500000000001
3531;9;254.53
22219;5;38.97
54440;3;74.61
66386;1;206.28000000000003
98320;1;82.06
54253;1;82.17
24975;1;209.68
18109;7;105.61
64921;1;191.97
97808;3;173.62
70126;1;42.7
71304;7;131.46
60403;1;88.02
47029;1;249.45
79696;5;186.36
43019;7;106.51
43019;3;213.02
43470;5;106.72
29006;5;106.9
58539;3;329.53
2552;2;737.12
74619;2;1033.14
95869;3;50.0
63407;3;175.92
8836;10;529.92
16029;2;1404.64
11237;1;92.4
22811;1;94.05
75086;3;94.2
13475;1;430.16
42156;16;108.18
58795;13;357.39
73975;1;526.04
98905;3;148.68
62445;1;168.42
63029;3;94.7
68004;3;189.54
77694;1;218.38
68410;1;185.65
50134;7;148.89
7415;1;603.71
43666;6;711.88
95230;3;376.12
28020;14;51.13
55996;1;51.51
7634;2;381.32
94681;1;70.0
43867;1;109.75
46786;3;269.46
31645;3;135.21
17475;1;194.85
2201;20;191.24
36074;1;96.32
1860;8;580.39
96975;5;318.21
62378;1;2562.12
88726;4;810.68
53652;1;204.69
64748;1;85.35
12753;1;86.09
84448;1;169.95
7993;7;72.03
94882;1;317.64
30133;16;97.45
73995;1;2.7
85110;20;2115.06
25651;16;743.27
781;1;4.03
26798;4;912.32
59866;4;980.55
43560;3;960.0
16819;4;1184.15
66012;13;2494.1
36746;5;66.72
89859;4;1400.0
89859;3;673.32
74227;4;1803.67
84011;1;6.73
34146;3;1292.82
89360;20;6069.56
51381;1;9.26
47386;16;8.61
14420;1;9.42
38721;1;16.61
51818;1;20.99
14694;4;77.56
13881;7;78.58
7270;3;81.26
25383;1;52.59
23459;1;18.0
13561;5;88.0
30231;1;458.0
37297;4;248.0
35105;5;499.0
58745;7;150.0
21150;5;569.0
25558;5;29.0
79420;1;29.0
3080;1;34.0
25523;5;745.0
30777;1;60.0
7636;1;200.0
53693;3;712.0
44965;4;1439.0
44965;3;572.0
46892;5;6165.0
31245;4;1832.0
64289;1;124.0
66522;3;2159.0
25002;1;333.0
58861;1;134.0
95449;1;159.0
60776;1;207.0
50242;1;219.0
94626;1;73.0
11123;3;249.0
49784;1;297.0
68648;3;293.0
74200;5;307.0
424;1;323.0
58894;5;990.0
18127;1;416.0
93795;14;9.0
98360;4;3917.0
4872;3;14485.0
83174;1;4096.0
89686;4;3402.0
82907;9;3415.0
82907;3;4415.0
16092;9;182.0
32743;1;227.64
11211;1;230.09
72440;4;228.0
9402;4;323.24
71790;3;646.0
85252;4;360.0
73398;1;1631.54
63312;5;276.55
63312;3;312.0
67601;4;1123.0
37359;1;996.58
68275;4;564.0
88238;1;1170.92
85970;4;643.0
4926;4;730.0
8768;3;6146.0
59953;1;3415.2300000000005
75377;4;10840.0
48099;4;29.0
42048;3;14500.0
71909;4;3716.0
45570;5;700.0
72081;16;2127.0
72081;3;4254.0
92364;4;2327.0
92364;3;300.0
35151;3;2374.0
73954;4;2281.0
73954;13;400.0
41329;3;219.0
83850;3;424.55
3212;1;134.13
89838;1;59.23
76387;1;150.0
71814;9;151.0
91267;1;59.93
4486;9;154.0
44697;1;61.59
92055;1;61.89
77047;1;159.22
26976;1;15.36
96780;1;80.0
12312;4;187.0
52916;1;104.67
43676;3;202.5
97438;1;121.62
48930;1;71.69
81619;5;10.44
81619;1;20.88
37930;4;12.06
83566;4;43.0
41318;10;1232.08
60730;4;320.0
99354;9;274.0
99354;1;360.0
75626;14;421.0
32114;3;1293.0
39305;4;438.86
39305;3;200.0
87287;1;232.0
23836;1;228.83
87096;13;563.45
71421;5;92.41
33149;5;76.98
33149;1;230.94
88762;3;400.68
48613;1;201.08
85300;13;744.89
23831;3;1514.7
44640;14;18.0
89839;13;781.9
44355;13;1646.28
86040;4;923.85
64271;13;1169.17
82388;13;1175.93
39739;4;1333.05
70372;5;1661.0
59752;4;134.09
90322;13;99.83
19244;9;39.0
26522;1;287.63
84157;3;5072.0
67826;3;840.0
19556;5;70.0
19383;3;700.0
34899;1;1.0
29711;1;5.0
33564;14;8.0
84136;1;9.0
3516;5;10.0
9171;1;13.0
53568;1;13.0
58563;1;24.0
15808;1;23.0
86169;3;54.0
50510;1;29.0
19210;1;31.0
80872;1;183.0
86924;3;78.0
73481;1;158.0
98643;5;90.0
91762;1;210.0
26350;3;105.0
98182;4;109.0
41040;4;522.0
96088;3;232.0
75898;3;122.0
89242;3;240.0
92376;4;147.0
37255;1;149.0
66050;4;158.0
62024;5;159.0
18664;1;390.0
57963;4;279.0
74160;4;321.0
82665;5;351.0
3757;5;452.0
82631;4;484.0
31142;4;654.0
6822;1;576.0
59749;1;115.0
97149;3;2840.0
73392;4;1427.0
73392;3;265.0
62060;3;400.0
26961;3;633.0
88704;16;3592.0
88704;3;940.0
7754;3;356.0
47186;3;262.0
14344;3;632.0
4813;3;884.0
29419;14;4.0
10127;1;18.0
97621;1;39.0
54117;1;39.0
55564;4;83.0
15784;1;48.0
86820;4;84.0
54713;1;52.0
12143;4;110.0
9409;1;56.0
93055;4;378.0
63973;1;41.0
86810;1;9.0
93596;5;314.0
93596;3;314.0
39672;1;10.0
65171;5;441.0
30554;5;642.0
87002;4;644.0
39091;3;460.0
6528;4;637.0
41538;14;11.0
98994;1;26.0
52262;4;228.0
48856;4;832.0
48856;3;70.0
43538;4;505.0
22135;3;1000.0
45969;3;660.0
3520;5;4430.0
57300;4;14.0
94252;1;31.0
72260;3;2900.0
84981;1;30.0
30212;1;177.0
52858;1;201.0
65233;1;213.0
80405;1;144.0
58776;1;228.0
20431;1;234.0
89477;1;159.0
96689;1;226.0
75746;5;122.0
5877;9;48.0
53730;1;193.0
7544;3;331.0
4675;4;848.0
4675;3;750.0
17424;1;4.0
32388;1;8.0
2476;1;11.0
25138;14;53.0
62775;4;1929.0
96783;3;246.0
22477;14;80.0
3214;3;218.36
31717;3;260.76
85067;1;291.11
85067;3;406.11
458;1;216.1
14762;1;207.51
68352;3;142.43
51390;3;143.6
93377;3;421.44
1852;3;212.97
96878;5;427.06
9933;4;46.9
75389;1;161.35000000000002
61329;3;145.08
67904;3;371.94
97043;9;240.44
29178;2;1428.0
58775;4;135.0
58775;7;100.0
70288;5;47.37
70288;1;94.74
36438;3;66.44
32213;1;91.33
79170;3;576.55
36171;6;77.0
36171;3;294.18
86361;5;102.67
95183;3;150.99
25226;3;80.94
36649;5;812.47
32078;3;190.23
65943;1;154.62
45643;1;338.6
45643;3;232.4
58742;9;71.44999999999999
9468;1;386.74
69228;5;448.82
94301;9;793.21
95033;1;103.34
58123;5;73.94
99409;1;167.0
97058;3;1869.16
17543;9;176.96
17543;3;283.84
30138;5;242.17
93719;4;94.42
92021;5;157.04
92021;1;345.12
92021;3;130.04
99516;1;462.71
73988;3;236.59
95017;4;293.25
95017;3;720.25
64797;1;54.48
73760;3;358.02
83614;1;645.2
57203;3;259.46
8311;3;263.0
17588;3;198.48
90557;3;690.62
50658;5;193.36
40497;3;370.74
99721;4;164.76
52153;1;165.45
29225;2;165.88
32857;9;86.02
94456;5;2713.39
53115;3;2997.7200000000003
67877;5;58.83
79804;1;318.68
67442;7;234.54
76367;9;200.0
76367;3;2492.14
5454;3;152.66
19197;4;100.41
19197;3;100.41
15033;3;143.1
52041;20;634.6
87895;5;429.96
94480;1;11553.54
74817;3;257.68
55802;1;519.28
76983;3;264.4
54444;5;28.36
18919;1;166.18
61709;5;83.47
86937;3;528.12
91469;5;264.24
35535;13;132.28
88779;3;1313.32
68091;1;376.02
93054;1;1041.1
50703;5;1174.92
20927;5;37.08
39737;1;318.06
85588;3;106.25
64443;3;135.13
53379;3;135.37
23483;1;679.05
15058;3;20.0
52805;9;192.87
35297;13;12119.43
90886;1;521.85
14720;1;193.93
91887;3;704.25
11244;7;199.2
40756;3;494.98
75954;3;239.85
56726;1;395.46
44272;14;10.0
95320;16;305.0
95320;5;400.0
95320;3;305.0
73053;5;665.0
73053;3;573.0
16050;3;3456.0
14522;16;190.0
14522;5;883.0
14522;3;190.0
40332;9;135.0
4025;9;234.0
4025;3;702.0
82321;4;780.0
68590;3;40.0
8149;4;288.0
8149;1;144.0
61342;3;1920.0
59854;6;450.0
59854;3;2328.0
2432;4;944.0
14672;1;330.0
7656;1;428.0
6614;1;18.0
13339;5;65.0
56477;1;11.0
15445;3;68.0
26094;1;225.0
81936;14;9.0
35576;14;9.0
90270;14;9.0
48132;14;6.0
78743;4;153.0
7094;1;10.0
55637;3;1984.0
41043;4;1020.0
41043;3;366.0
49044;9;1159.0
83725;1;12.0
43204;5;4576.0
48541;4;3780.0
76388;4;500.0
75877;4;83.0
96892;4;175.0
56526;14;6912.0
53777;14;4809.0
38843;3;16.0
42197;3;744.0
48981;5;186.0
11651;3;27.0
7564;1;31.0
19728;1;33.0
3322;4;138.0
70892;9;219.0
37647;1;362.0
25746;4;35.0
54796;4;236.64
78850;4;253.0
57548;1;90.0
61177;9;1441.0
61177;3;1441.0
53768;9;267.0
14225;4;257.0
95898;3;282.0
70910;9;95.0
79584;4;308.0
32956;9;340.0
32956;3;476.0
47616;7;158.0
52429;4;256.0
19445;4;57.0
11754;4;392.0
11754;3;345.0
86853;5;340.0
17172;9;440.0
46613;11;1185.96
18883;1;765.23
51024;1;28.13
26674;4;816.03
45656;4;695.08
45656;3;150.0
65;9;649.81
31650;4;843.29
31650;3;170.0
95461;1;154.76
28340;1;77.95
78454;3;6433.62
12167;9;226.45
49751;1;20.15
85485;6;580.56
10096;16;611.2
37014;6;316.45
5214;1;116.42
60117;5;353.79
3279;4;1863.0
21351;3;1995.0
65485;1;12.0
24923;4;57.0
44373;3;545.0
60327;3;519.0
97617;4;15896.0
59420;9;19000.0
18902;6;322.0
10334;3;430.0
17906;4;499.99
20882;3;1405.87
90714;3;1338.44
60197;4;521.13
60197;3;120.0
7627;1;192.23
94834;13;3774.87
77942;13;4511.54
95773;14;1206.27
4749;4;67.64
5190;9;349.26
48012;5;300.0
48012;13;300.0
6310;3;213.11
75355;4;244.23
26804;4;111.34
81300;11;322.0
64341;4;12.97
45154;4;13.45
45154;3;13.45
55924;4;18.35
76561;4;18.61
29749;4;23.43
40644;4;14.58
16385;4;40.7
61621;4;470.0
61621;1;580.0
83253;5;471.0
46138;4;226.0
46138;1;380.0
80298;9;148.0
60419;9;294.0
32411;3;1088.0
37453;9;274.0
51401;1;7.0
59761;4;88.0
41126;9;273.0
41126;1;812.0
14298;1;8.0
32500;1;9.0
15104;4;14.0
34069;9;1694.0
34069;3;1385.0
50586;1;7.0
21087;1;21.0
45153;16;2342.0
686;3;1730.0
4097;9;31.0
68894;9;32.0
68894;3;179.0
19637;9;214.0
15209;14;3118.0
15209;3;1643.0
98326;8;1746.0
9604;4;40.0
1248;9;100.0
30426;5;1050.0
30426;4;9784.0
23986;3;2076.0
35064;9;55.0
76141;4;252.0
76141;3;504.0
93790;9;120.0
6950;5;122.0
21951;9;127.0
28439;3;1232.0
97845;9;196.2
74567;4;542.56
29757;9;317.65
13532;9;130.86
29819;4;753.88
29819;3;884.0
36277;14;908.68
70008;14;1325.32
70008;3;250.0
12524;3;28342.86
72878;9;112.87
18180;11;6512.08
73098;1;396.12
19716;5;155.24
62570;3;250.1
42798;3;80.0
67931;5;306.37
13173;5;184.06
35983;3;374.6
59503;5;422.45
3331;4;111.48
75727;3;99.18
39264;5;44.21
71917;3;99.06
61716;1;80.52000000000001
58523;1;204.3
51875;1;339.36
77165;1;84.87
8435;1;386.8
5970;5;48.77
33403;1;98.08
52873;1;483.28
27268;1;71.4
71448;1;54.77
91746;1;215.6
75472;1;11.66
50472;4;108.4
85879;4;57.2
69165;1;58.32
84520;1;372.52
12891;1;372.84
10975;1;231.12
42911;4;114.07
47962;14;77.79
66764;4;31.11
45947;1;31.17
87385;1;379.36
59952;1;34.25
71342;1;68.6
16634;1;69.5
98063;1;34.92
35192;5;65.3
35192;1;130.6
1379;1;38.82
57187;1;37.0
44091;9;50.0
19904;1;393.0
88847;4;367.0
31338;5;746.0
86193;4;593.0
21619;3;750.0
12794;7;100.0
12794;3;352.0
8849;4;406.0
79762;5;1830.0
37274;3;500.0
65442;4;281.0
65442;1;136.0
78551;3;862.0
40201;16;7184.0
62928;3;900.0
76031;8;350.0
76031;3;654.0
7474;5;4434.0
62037;5;1784.0
89183;5;50.0
78648;5;2246.0
62127;9;1500.0
62127;3;3680.0
9645;1;204.0
17193;1;95.0
61226;9;147.0
37824;9;209.0
71920;9;306.0
44168;5;554.0
44168;3;200.0
60160;9;97.0
15360;13;217.0
7979;4;294.8
87501;1;1399.95
70257;9;7539.8
65308;1;697.77
77656;9;119.82
58866;9;119.9
52778;3;97.14
50551;3;897.4
73417;3;1390.68
55290;1;1701.45
7337;3;2828.4
72527;13;40506.46
96572;4;59.0
96572;13;20.0
75383;6;479.0
43368;6;393.0
24908;1;60.0
82730;4;4.0
58257;1;10.0
54999;14;820.0
25301;3;3045.0
22842;5;300.0
22842;3;2668.0
45825;1;100.0
39646;1;206.0
1207;1;192.0
97912;5;82.0
18314;16;7.0
24257;16;14.0
52711;4;22.0
20081;4;128.0
39927;4;19.0
83624;4;23.0
31827;16;23.0
55913;16;153.0
84663;1;152.0
3638;16;365.0
34227;5;235.11
85674;5;200.31
69251;4;21.01
4082;3;263.13
33196;9;271.23
91196;5;267.43
20613;1;31.26
74052;14;32.55
61513;3;1006.54
97223;4;822.04
76821;6;1947.66
76821;3;1355.66
84418;3;262.0
81132;5;1923.18
98127;9;7209.42
73695;5;1707.02
75717;4;1566.85
75717;3;1334.0
43748;9;15894.08
3133;14;8.53
73831;3;76.0
88038;4;31.0
32671;1;33.0
91342;5;2030.0
41151;3;1216.0
51141;3;314.0
36888;7;160.0
54872;4;5650.0
22108;16;1000.0
79783;4;12.0
29979;4;25.0
62784;5;29.33
87383;14;63.0
37823;14;47.0
99086;14;6.0
26128;7;353.93
33838;3;303.56
81371;1;78.57
26147;3;297.56
55621;20;649.32
14155;7;27.18
611;1;527.3
83263;9;106.31
12476;7;151.94
70947;3;445.42
42371;1;18.21
35392;5;162.68
80132;1;530.08
33844;7;161.74
80712;3;2187.48
82228;5;250.0
62045;7;374.14
2003;9;160.0
36495;9;194.99
60682;1;22.88
13798;1;109.43
52015;5;320.34000000000003
22690;1;164.93
68829;1;210.16
29362;6;69.64
20833;9;407.95
1116;4;200.0
1116;1;1130.0
98059;1;27.72
78915;5;32.49
94244;1;111.49
66600;1;501.98
66283;3;171.73
79608;5;442.14
47211;5;574.56
14970;1;80.39
83251;5;86.63
31572;3;112.84
4172;7;113.15
31123;5;175.58
72985;1;81.68
66452;3;351.6
77912;3;507.96
27714;7;200.0
