id_bat;level;occupcode_id;area;nblevel;nblevelrec;groundarea;datastate;recordstate;index;id_block;regroupement_fill
34611;0.0;14.01.00.00;2.0;1.0;0.0;2.0;V;O;0;68;industrie
65046;0.0;01.50.01.00;3.0;1.0;0.0;3.0;V;O;10;68;logement
54916;0.0;01.50.01.00;3.0;1.0;0.0;3.0;V;O;11;68;logement
68789;0.0;01.50.01.00;5.0;1.0;0.0;5.0;V;O;12;68;logement
51420;0.0;01.50.01.00;5.0;1.0;0.0;5.0;V;O;13;68;logement
50245;0.0;01.01.00.00;86.0;2.0;1.0;86.0;V;O;14;68;logement
50245;1.0;01.01.00.00;86.0;2.0;1.0;86.0;V;O;15;68;logement
50245;2.0;01.01.00.00;86.0;2.0;1.0;86.0;V;O;16;68;logement
92907;0.0;01.50.01.00;10.0;1.0;0.0;10.0;V;O;17;68;logement
87245;0.0;01.00.00.00;55.0;2.0;1.0;55.0;V;O;18;68;logement
87245;1.0;01.00.00.00;55.0;2.0;1.0;55.0;V;O;19;68;logement
87245;2.0;01.00.00.00;55.0;2.0;1.0;55.0;V;O;20;68;logement
41968;0.0;01.01.00.00;65.0;2.0;1.0;65.0;V;O;21;68;logement
41968;1.0;01.01.00.00;65.0;2.0;1.0;65.0;V;O;22;68;logement
41968;2.0;01.01.00.00;65.0;2.0;1.0;65.0;V;O;23;68;logement
29344;0.0;01.01.00.00;84.0;2.0;1.0;84.0;V;O;24;68;logement
29344;1.0;01.01.00.00;84.0;2.0;1.0;84.0;V;O;25;68;logement
29344;2.0;01.01.00.00;84.0;2.0;1.0;84.0;V;O;26;68;logement
68202;0.0;01.01.00.00;64.0;2.0;1.0;64.0;V;O;27;68;logement
68202;1.0;01.01.00.00;64.0;2.0;1.0;64.0;V;O;28;68;logement
68202;2.0;01.01.00.00;64.0;2.0;1.0;64.0;V;O;29;68;logement
47425;0.0;01.01.00.00;541.0;7.0;0.0;541.0;V;O;30;68;logement
47425;1.0;01.01.00.00;541.0;7.0;0.0;541.0;V;O;31;68;logement
47425;2.0;01.01.00.00;541.0;7.0;0.0;541.0;V;O;32;68;logement
47425;3.0;01.01.00.00;541.0;7.0;0.0;541.0;V;O;33;68;logement
47425;4.0;01.01.00.00;541.0;7.0;0.0;541.0;V;O;34;68;logement
47425;5.0;01.01.00.00;541.0;7.0;0.0;541.0;V;O;35;68;logement
47425;6.0;01.01.00.00;541.0;7.0;0.0;541.0;V;O;36;68;logement
74166;0.0;01.01.00.00;586.0;15.0;0.0;586.0;V;O;37;68;logement
74166;1.0;01.01.00.00;586.0;15.0;0.0;586.0;V;O;38;68;logement
74166;2.0;01.01.00.00;586.0;15.0;0.0;586.0;V;O;39;68;logement
74166;3.0;01.01.00.00;586.0;15.0;0.0;586.0;V;O;40;68;logement
74166;4.0;01.01.00.00;586.0;15.0;0.0;586.0;V;O;41;68;logement
74166;5.0;01.01.00.00;586.0;15.0;0.0;586.0;V;O;42;68;logement
74166;6.0;01.01.00.00;586.0;15.0;0.0;586.0;V;O;43;68;logement
74166;7.0;01.01.00.00;586.0;15.0;0.0;586.0;V;O;44;68;logement
74166;8.0;01.01.00.00;586.0;15.0;0.0;586.0;V;O;45;68;logement
74166;9.0;01.01.00.00;586.0;15.0;0.0;586.0;V;O;46;68;logement
74166;10.0;01.01.00.00;586.0;15.0;0.0;586.0;V;O;47;68;logement
74166;11.0;01.01.00.00;586.0;15.0;0.0;586.0;V;O;48;68;logement
74166;12.0;01.01.00.00;586.0;15.0;0.0;586.0;V;O;49;68;logement
74166;13.0;01.01.00.00;586.0;15.0;0.0;586.0;V;O;50;68;logement
74166;14.0;01.01.00.00;586.0;15.0;0.0;586.0;V;O;51;68;logement
34049;0.0;01.50.01.00;9.0;1.0;0.0;9.0;V;O;57;68;logement
68957;0.0;01.50.01.00;9.0;1.0;0.0;9.0;V;O;58;68;logement
54664;0.0;05.06.04.00;143.0;1.0;1.0;143.0;V;O;59;68;commerce
54664;1.0;01.01.00.00;100.0;1.0;1.0;143.0;V;O;60;68;logement
42143;0.0;15.00.00.00;135.0;1.0;0.0;135.0;V;O;61;68;
36342;0.0;01.01.00.00;50.0;3.0;0.0;50.0;V;O;62;68;logement
36342;1.0;01.01.00.00;50.0;3.0;0.0;50.0;V;O;63;68;logement
36342;2.0;01.01.00.00;50.0;3.0;0.0;50.0;V;O;64;68;logement
5987;0.0;16.01.00.00;7.0;1.0;0.0;7.0;V;O;242;68;équipements
42143;0.0;06.00.00.00;1503.0;1.0;0.0;1503.0;V;O;247;68;équipements
42143;0.0;04.01.00.00;13.0;1.0;0.0;13.0;V;O;272;68;industrie
15286;0.0;16.01.00.00;259.0;1.0;0.0;259.0;V;O;283;68;équipements
611;0.0;01.01.00.00;60.0;1.0;0.0;60.0;V;O;315;68;logement
89220;0.0;01.50.02.00;152.0;1.0;0.0;152.0;V;O;316;68;logement
98115;0.0;01.50.00.00;13.0;1.0;0.0;13.0;V;O;317;68;logement
18167;0.0;05.06.04.00;23.0;1.0;0.0;23.0;V;O;318;68;commerce
92035;0.0;04.01.02.00;9.0;1.0;0.0;9.0;V;O;320;68;industrie
26487;0.0;01.01.00.00;87.0;3.0;0.0;87.0;V;O;343;68;logement
26487;1.0;01.01.00.00;87.0;3.0;0.0;87.0;V;O;344;68;logement
26487;2.0;01.01.00.00;87.0;3.0;0.0;87.0;V;O;345;68;logement
20865;2.0;01.01.00.00;59.0;3.0;0.0;59.0;V;O;351;68;logement
20865;0.0;01.01.00.00;59.0;3.0;0.0;59.0;V;O;352;68;logement
20865;1.0;01.01.00.00;59.0;3.0;0.0;59.0;V;O;353;68;logement
48440;0.0;01.01.00.00;64.0;3.0;0.0;64.0;V;O;354;68;logement
48440;1.0;01.01.00.00;64.0;3.0;0.0;64.0;V;O;355;68;logement
48440;2.0;01.01.00.00;64.0;3.0;0.0;64.0;V;O;356;68;logement
78829;0.0;01.01.00.00;52.0;2.0;1.0;52.0;V;O;357;68;logement
78829;1.0;01.01.00.00;52.0;2.0;1.0;52.0;V;O;358;68;logement
78829;2.0;01.01.00.00;52.0;2.0;1.0;52.0;V;O;359;68;logement
21250;0.0;01.01.00.00;62.0;2.0;1.0;62.0;V;O;360;68;logement
21250;1.0;01.01.00.00;62.0;2.0;1.0;62.0;V;O;361;68;logement
21250;2.0;01.01.00.00;62.0;2.0;1.0;62.0;V;O;362;68;logement
61092;0.0;01.50.01.00;3.0;1.0;0.0;3.0;V;O;363;68;logement
21157;0.0;01.01.00.00;54.0;2.0;1.0;54.0;V;O;364;68;logement
21157;1.0;01.01.00.00;54.0;2.0;1.0;54.0;V;O;365;68;logement
21157;2.0;01.01.00.00;54.0;2.0;1.0;54.0;V;O;366;68;logement
40055;0.0;01.50.01.00;6.0;1.0;0.0;6.0;V;O;367;68;logement
35041;0.0;01.01.00.00;53.0;2.0;1.0;53.0;V;O;368;68;logement
35041;1.0;01.01.00.00;53.0;2.0;1.0;53.0;V;O;369;68;logement
35041;2.0;01.01.00.00;53.0;2.0;1.0;53.0;V;O;370;68;logement
94680;0.0;01.50.01.00;7.0;1.0;0.0;7.0;V;O;371;68;logement
3224;0.0;01.50.01.00;8.0;1.0;0.0;8.0;V;O;372;68;logement
54638;0.0;01.01.00.00;53.0;2.0;1.0;53.0;V;O;373;68;logement
54638;1.0;01.01.00.00;53.0;2.0;1.0;53.0;V;O;374;68;logement
54638;2.0;01.01.00.00;53.0;2.0;1.0;53.0;V;O;375;68;logement
40433;0.0;01.01.00.00;76.0;3.0;0.0;76.0;V;O;376;68;logement
40433;1.0;01.01.00.00;76.0;3.0;0.0;76.0;V;O;377;68;logement
40433;2.0;01.01.00.00;76.0;3.0;0.0;76.0;V;O;378;68;logement
54072;0.0;01.01.00.00;54.0;3.0;0.0;54.0;V;O;379;68;logement
54072;1.0;01.01.00.00;54.0;3.0;0.0;54.0;V;O;380;68;logement
54072;2.0;01.01.00.00;54.0;3.0;0.0;54.0;V;O;381;68;logement
33035;0.0;01.01.00.00;76.0;2.0;1.0;76.0;V;O;382;68;logement
33035;1.0;01.01.00.00;76.0;2.0;1.0;76.0;V;O;383;68;logement
33035;2.0;01.01.00.00;76.0;2.0;1.0;76.0;V;O;384;68;logement
20093;0.0;01.01.00.00;72.0;3.0;0.0;72.0;V;O;385;68;logement
20093;1.0;01.01.00.00;72.0;3.0;0.0;72.0;V;O;386;68;logement
20093;2.0;01.01.00.00;72.0;3.0;0.0;72.0;V;O;387;68;logement
97366;0.0;01.01.00.00;66.0;3.0;0.0;66.0;V;O;388;68;logement
97366;1.0;01.01.00.00;66.0;3.0;0.0;66.0;V;O;389;68;logement
97366;2.0;01.01.00.00;66.0;3.0;0.0;66.0;V;O;390;68;logement
7723;0.0;01.01.00.00;62.0;3.0;0.0;62.0;V;O;391;68;logement
7723;1.0;01.01.00.00;62.0;3.0;0.0;62.0;V;O;392;68;logement
7723;2.0;01.01.00.00;62.0;3.0;0.0;62.0;V;O;393;68;logement
96826;0.0;01.01.00.00;53.0;2.0;1.0;53.0;V;O;394;68;logement
96826;1.0;01.01.00.00;53.0;2.0;1.0;53.0;V;O;395;68;logement
96826;2.0;01.01.00.00;53.0;2.0;1.0;53.0;V;O;396;68;logement
54589;0.0;01.01.00.00;43.0;2.0;1.0;43.0;V;O;397;68;logement
54589;1.0;01.01.00.00;43.0;2.0;1.0;43.0;V;O;398;68;logement
54589;2.0;01.01.00.00;43.0;2.0;1.0;43.0;V;O;399;68;logement
25978;0.0;01.01.00.00;56.0;2.0;1.0;56.0;V;O;400;68;logement
25978;1.0;01.01.00.00;56.0;2.0;1.0;56.0;V;O;401;68;logement
25978;2.0;01.01.00.00;56.0;2.0;1.0;56.0;V;O;402;68;logement
38856;0.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;403;68;logement
38856;1.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;404;68;logement
38856;2.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;405;68;logement
49080;0.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;406;68;logement
49080;1.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;407;68;logement
49080;2.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;408;68;logement
47201;0.0;01.01.00.00;65.0;3.0;0.0;65.0;V;O;409;68;logement
47201;1.0;01.01.00.00;65.0;3.0;0.0;65.0;V;O;410;68;logement
47201;2.0;01.01.00.00;65.0;3.0;0.0;65.0;V;O;411;68;logement
84232;0.0;01.50.01.00;2.0;1.0;0.0;2.0;V;O;412;68;logement
68240;0.0;01.01.00.00;81.0;3.0;0.0;81.0;V;O;413;68;logement
68240;1.0;01.01.00.00;81.0;3.0;0.0;81.0;V;O;414;68;logement
68240;2.0;01.01.00.00;81.0;3.0;0.0;81.0;V;O;415;68;logement
92203;0.0;01.01.00.00;62.0;3.0;0.0;62.0;V;O;416;68;logement
92203;1.0;01.01.00.00;62.0;3.0;0.0;62.0;V;O;417;68;logement
92203;2.0;01.01.00.00;62.0;3.0;0.0;62.0;V;O;418;68;logement
96243;0.0;01.01.00.00;71.0;3.0;0.0;71.0;V;O;419;68;logement
96243;1.0;01.01.00.00;71.0;3.0;0.0;71.0;V;O;420;68;logement
96243;2.0;01.01.00.00;71.0;3.0;0.0;71.0;V;O;421;68;logement
82055;0.0;01.50.01.00;6.0;1.0;0.0;6.0;V;O;422;68;logement
30056;0.0;01.01.00.00;55.0;2.0;1.0;55.0;V;O;423;68;logement
30056;1.0;01.01.00.00;55.0;2.0;1.0;55.0;V;O;424;68;logement
30056;2.0;01.01.00.00;55.0;2.0;1.0;55.0;V;O;425;68;logement
84246;0.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;426;68;logement
84246;1.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;427;68;logement
84246;2.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;428;68;logement
79037;0.0;01.01.00.00;73.0;3.0;0.0;73.0;V;O;429;68;logement
79037;1.0;01.01.00.00;73.0;3.0;0.0;73.0;V;O;430;68;logement
79037;2.0;01.01.00.00;73.0;3.0;0.0;73.0;V;O;431;68;logement
13764;0.0;01.01.00.00;51.0;3.0;0.0;51.0;V;O;432;68;logement
13764;1.0;01.01.00.00;51.0;3.0;0.0;51.0;V;O;433;68;logement
13764;2.0;01.01.00.00;51.0;3.0;0.0;51.0;V;O;434;68;logement
80737;0.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;435;68;logement
80737;1.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;436;68;logement
80737;2.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;437;68;logement
32125;0.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;438;68;logement
32125;1.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;439;68;logement
32125;2.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;440;68;logement
55835;0.0;01.50.01.00;7.0;1.0;0.0;7.0;V;O;441;68;logement
79061;0.0;01.01.00.00;74.0;2.0;1.0;74.0;V;O;442;68;logement
79061;1.0;01.01.00.00;74.0;2.0;1.0;74.0;V;O;443;68;logement
79061;2.0;01.01.00.00;74.0;2.0;1.0;74.0;V;O;444;68;logement
39541;0.0;01.01.00.00;68.0;2.0;1.0;68.0;V;O;445;68;logement
39541;1.0;01.01.00.00;68.0;2.0;1.0;68.0;V;O;446;68;logement
39541;2.0;01.01.00.00;68.0;2.0;1.0;68.0;V;O;447;68;logement
91695;0.0;01.01.00.00;53.0;2.0;1.0;53.0;V;O;448;68;logement
91695;1.0;01.01.00.00;53.0;2.0;1.0;53.0;V;O;449;68;logement
91695;2.0;01.01.00.00;53.0;2.0;1.0;53.0;V;O;450;68;logement
69476;0.0;01.50.01.00;5.0;1.0;0.0;5.0;V;O;451;68;logement
53829;0.0;01.01.00.00;69.0;2.0;1.0;69.0;V;O;452;68;logement
53829;1.0;01.01.00.00;69.0;2.0;1.0;69.0;V;O;453;68;logement
53829;2.0;01.01.00.00;69.0;2.0;1.0;69.0;V;O;454;68;logement
39564;0.0;01.01.00.00;64.0;2.0;1.0;64.0;V;O;455;68;logement
39564;1.0;01.01.00.00;64.0;2.0;1.0;64.0;V;O;456;68;logement
39564;2.0;01.01.00.00;64.0;2.0;1.0;64.0;V;O;457;68;logement
74684;0.0;01.01.00.00;75.0;2.0;1.0;75.0;V;O;458;68;logement
74684;1.0;01.01.00.00;75.0;2.0;1.0;75.0;V;O;459;68;logement
74684;2.0;01.01.00.00;75.0;2.0;1.0;75.0;V;O;460;68;logement
87092;0.0;01.01.00.00;63.0;2.0;1.0;63.0;V;O;461;68;logement
87092;1.0;01.01.00.00;63.0;2.0;1.0;63.0;V;O;462;68;logement
87092;2.0;01.01.00.00;63.0;2.0;1.0;63.0;V;O;463;68;logement
45396;0.0;01.01.00.00;65.0;2.0;1.0;65.0;V;O;464;68;logement
45396;1.0;01.01.00.00;65.0;2.0;1.0;65.0;V;O;465;68;logement
45396;2.0;01.01.00.00;65.0;2.0;1.0;65.0;V;O;466;68;logement
23408;0.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;467;68;logement
23408;1.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;468;68;logement
23408;2.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;469;68;logement
10544;0.0;01.50.01.00;9.0;1.0;0.0;9.0;V;O;470;68;logement
45584;0.0;01.01.00.00;76.0;2.0;1.0;76.0;V;O;471;68;logement
45584;1.0;01.01.00.00;76.0;2.0;1.0;76.0;V;O;472;68;logement
45584;2.0;01.01.00.00;76.0;2.0;1.0;76.0;V;O;473;68;logement
20986;0.0;01.01.00.00;62.0;2.0;1.0;62.0;V;O;474;68;logement
20986;1.0;01.01.00.00;62.0;2.0;1.0;62.0;V;O;475;68;logement
20986;2.0;01.01.00.00;62.0;2.0;1.0;62.0;V;O;476;68;logement
55696;0.0;01.01.00.00;60.0;3.0;0.0;60.0;V;O;477;68;logement
55696;1.0;01.01.00.00;60.0;3.0;0.0;60.0;V;O;478;68;logement
55696;2.0;01.01.00.00;60.0;3.0;0.0;60.0;V;O;479;68;logement
82891;0.0;01.01.00.00;59.0;3.0;0.0;59.0;V;O;480;68;logement
82891;1.0;01.01.00.00;59.0;3.0;0.0;59.0;V;O;481;68;logement
82891;2.0;01.01.00.00;59.0;3.0;0.0;59.0;V;O;482;68;logement
11006;0.0;01.01.00.00;67.0;2.0;1.0;67.0;V;O;483;68;logement
11006;1.0;01.01.00.00;67.0;2.0;1.0;67.0;V;O;484;68;logement
11006;2.0;01.01.00.00;67.0;2.0;1.0;67.0;V;O;485;68;logement
44843;0.0;01.50.01.00;5.0;1.0;0.0;5.0;V;O;486;68;logement
1225;0.0;01.01.00.00;71.0;2.0;1.0;71.0;V;O;487;68;logement
1225;1.0;01.01.00.00;71.0;2.0;1.0;71.0;V;O;488;68;logement
1225;2.0;01.01.00.00;71.0;2.0;1.0;71.0;V;O;489;68;logement
61820;0.0;01.01.00.00;57.0;2.0;1.0;57.0;V;O;490;68;logement
61820;1.0;01.01.00.00;57.0;2.0;1.0;57.0;V;O;491;68;logement
61820;2.0;01.01.00.00;57.0;2.0;1.0;57.0;V;O;492;68;logement
99822;0.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;493;68;logement
99822;1.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;494;68;logement
99822;2.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;495;68;logement
42587;0.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;496;68;logement
42587;1.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;497;68;logement
42587;2.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;498;68;logement
75029;0.0;01.50.01.00;2.0;1.0;0.0;2.0;V;O;500;68;logement
2977;0.0;01.01.00.00;86.0;2.0;1.0;86.0;V;O;728;68;logement
2977;1.0;01.01.00.00;86.0;2.0;1.0;86.0;V;O;729;68;logement
2977;2.0;01.01.00.00;86.0;2.0;1.0;86.0;V;O;730;68;logement
39572;0.0;01.01.00.00;51.0;2.0;1.0;51.0;V;O;731;68;logement
39572;1.0;01.01.00.00;51.0;2.0;1.0;51.0;V;O;732;68;logement
39572;2.0;01.01.00.00;51.0;2.0;1.0;51.0;V;O;733;68;logement
14728;0.0;01.50.01.00;8.0;1.0;0.0;8.0;V;O;734;68;logement
53844;0.0;01.50.01.00;3.0;1.0;0.0;3.0;V;O;735;68;logement
30264;0.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;736;68;logement
30264;1.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;737;68;logement
30264;2.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;738;68;logement
87934;0.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;739;68;logement
87934;1.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;740;68;logement
87934;2.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;741;68;logement
4857;0.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;742;68;logement
4857;1.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;743;68;logement
4857;2.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;744;68;logement
70760;0.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;745;68;logement
70760;1.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;746;68;logement
70760;2.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;747;68;logement
33641;0.0;01.01.00.00;63.0;3.0;0.0;63.0;V;O;748;68;logement
33641;1.0;01.01.00.00;63.0;3.0;0.0;63.0;V;O;749;68;logement
33641;2.0;01.01.00.00;63.0;3.0;0.0;63.0;V;O;750;68;logement
47000;0.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;751;68;logement
47000;1.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;752;68;logement
47000;2.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;753;68;logement
17699;0.0;01.01.00.00;65.0;2.0;1.0;65.0;V;O;754;68;logement
17699;1.0;01.01.00.00;65.0;2.0;1.0;65.0;V;O;755;68;logement
17699;2.0;01.01.00.00;65.0;2.0;1.0;65.0;V;O;756;68;logement
26704;0.0;01.01.00.00;69.0;2.0;1.0;69.0;V;O;757;68;logement
26704;1.0;01.01.00.00;69.0;2.0;1.0;69.0;V;O;758;68;logement
26704;2.0;01.01.00.00;69.0;2.0;1.0;69.0;V;O;759;68;logement
36477;0.0;01.01.00.00;56.0;3.0;0.0;56.0;V;O;760;68;logement
36477;1.0;01.01.00.00;56.0;3.0;0.0;56.0;V;O;761;68;logement
36477;2.0;01.01.00.00;56.0;3.0;0.0;56.0;V;O;762;68;logement
37391;0.0;01.01.00.00;53.0;3.0;0.0;53.0;V;O;763;68;logement
37391;1.0;01.01.00.00;53.0;3.0;0.0;53.0;V;O;764;68;logement
37391;2.0;01.01.00.00;53.0;3.0;0.0;53.0;V;O;765;68;logement
3882;0.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;766;68;logement
3882;1.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;767;68;logement
3882;2.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;768;68;logement
86054;0.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;769;68;logement
86054;1.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;770;68;logement
86054;2.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;771;68;logement
42754;0.0;01.01.00.00;68.0;2.0;0.0;80.0;V;O;772;68;logement
42754;0.0;01.50.02.00;12.0;2.0;0.0;80.0;V;O;773;68;logement
42754;1.0;01.01.00.00;80.0;2.0;0.0;80.0;V;O;774;68;logement
88279;0.0;01.01.00.00;56.0;2.0;0.0;56.0;V;O;775;68;logement
88279;1.0;01.01.00.00;56.0;2.0;0.0;56.0;V;O;776;68;logement
70304;0.0;01.01.00.00;63.0;2.0;0.0;63.0;V;O;777;68;logement
70304;1.0;01.01.00.00;63.0;2.0;0.0;63.0;V;O;778;68;logement
31733;0.0;01.01.00.00;79.0;2.0;0.0;79.0;V;O;779;68;logement
31733;1.0;01.01.00.00;79.0;2.0;0.0;79.0;V;O;780;68;logement
43621;0.0;01.01.00.00;74.0;2.0;0.0;74.0;V;O;781;68;logement
43621;1.0;01.01.00.00;74.0;2.0;0.0;74.0;V;O;782;68;logement
10700;0.0;01.01.00.00;61.0;2.0;0.0;61.0;V;O;783;68;logement
10700;1.0;01.01.00.00;61.0;2.0;0.0;61.0;V;O;784;68;logement
61140;0.0;01.01.00.00;61.0;2.0;0.0;61.0;V;O;785;68;logement
61140;1.0;01.01.00.00;61.0;2.0;0.0;61.0;V;O;786;68;logement
90945;0.0;01.01.00.00;53.0;2.0;0.0;53.0;V;O;787;68;logement
90945;1.0;01.01.00.00;53.0;2.0;0.0;53.0;V;O;788;68;logement
86860;0.0;01.01.00.00;62.0;2.0;1.0;62.0;V;O;789;68;logement
86860;1.0;01.01.00.00;62.0;2.0;1.0;62.0;V;O;790;68;logement
86860;2.0;01.01.00.00;62.0;2.0;1.0;62.0;V;O;791;68;logement
85047;0.0;01.01.00.00;60.0;2.0;0.0;60.0;V;O;792;68;logement
85047;1.0;01.01.00.00;60.0;2.0;0.0;60.0;V;O;793;68;logement
31254;0.0;01.01.00.00;44.0;2.0;0.0;44.0;V;O;794;68;logement
31254;1.0;01.01.00.00;44.0;2.0;0.0;44.0;V;O;795;68;logement
66368;0.0;01.01.00.00;57.0;2.0;0.0;57.0;V;O;796;68;logement
66368;1.0;01.01.00.00;57.0;2.0;0.0;57.0;V;O;797;68;logement
72194;0.0;01.01.00.00;61.0;2.0;0.0;61.0;V;O;798;68;logement
72194;1.0;01.01.00.00;61.0;2.0;0.0;61.0;V;O;799;68;logement
67002;0.0;01.01.00.00;54.0;2.0;0.0;54.0;V;O;800;68;logement
67002;1.0;01.01.00.00;54.0;2.0;0.0;54.0;V;O;801;68;logement
6019;0.0;01.50.01.00;4.0;1.0;0.0;4.0;V;O;802;68;logement
74034;0.0;01.50.01.00;19.0;1.0;0.0;19.0;V;O;803;68;logement
79899;0.0;01.01.00.00;59.0;2.0;0.0;59.0;V;O;804;68;logement
79899;1.0;01.01.00.00;59.0;2.0;0.0;59.0;V;O;805;68;logement
9003;0.0;01.50.01.00;9.0;1.0;0.0;9.0;V;O;806;68;logement
26432;0.0;01.01.00.00;71.0;2.0;0.0;71.0;V;O;807;68;logement
26432;1.0;01.01.00.00;71.0;2.0;0.0;71.0;V;O;808;68;logement
45576;0.0;01.50.01.00;10.0;1.0;0.0;10.0;V;O;809;68;logement
75136;0.0;01.01.00.00;72.0;2.0;0.0;72.0;V;O;810;68;logement
75136;1.0;01.01.00.00;72.0;2.0;0.0;72.0;V;O;811;68;logement
94516;0.0;01.01.00.00;22.0;1.0;0.0;22.0;V;O;812;68;logement
56444;0.0;01.01.00.00;45.0;2.0;1.0;45.0;V;O;813;68;logement
56444;1.0;01.01.00.00;45.0;2.0;1.0;45.0;V;O;814;68;logement
56444;2.0;01.01.00.00;45.0;2.0;1.0;45.0;V;O;815;68;logement
83504;0.0;01.01.00.00;52.0;2.0;1.0;52.0;V;O;816;68;logement
83504;1.0;01.01.00.00;52.0;2.0;1.0;52.0;V;O;817;68;logement
83504;2.0;01.01.00.00;52.0;2.0;1.0;52.0;V;O;818;68;logement
46566;0.0;01.01.00.00;82.0;2.0;1.0;82.0;V;O;819;68;logement
46566;1.0;01.01.00.00;82.0;2.0;1.0;82.0;V;O;820;68;logement
46566;2.0;01.01.00.00;82.0;2.0;1.0;82.0;V;O;821;68;logement
27152;0.0;01.01.00.00;68.0;2.0;1.0;68.0;V;O;822;68;logement
27152;1.0;01.01.00.00;68.0;2.0;1.0;68.0;V;O;823;68;logement
27152;2.0;01.01.00.00;68.0;2.0;1.0;68.0;V;O;824;68;logement
20911;0.0;01.50.01.00;3.0;1.0;0.0;3.0;V;O;825;68;logement
52042;0.0;01.01.00.00;55.0;3.0;0.0;55.0;V;O;826;68;logement
52042;1.0;01.01.00.00;55.0;3.0;0.0;55.0;V;O;827;68;logement
52042;2.0;01.01.00.00;55.0;3.0;0.0;55.0;V;O;828;68;logement
75279;0.0;01.50.01.00;4.0;1.0;0.0;4.0;V;O;829;68;logement
59320;0.0;01.50.01.00;4.0;1.0;0.0;4.0;V;O;830;68;logement
17387;0.0;01.50.01.00;5.0;1.0;0.0;5.0;V;O;831;68;logement
55537;0.0;01.50.01.00;5.0;1.0;0.0;5.0;V;O;832;68;logement
54977;0.0;01.50.01.00;6.0;1.0;0.0;6.0;V;O;833;68;logement
38351;0.0;01.01.00.00;71.0;3.0;0.0;71.0;V;O;834;68;logement
38351;1.0;01.01.00.00;71.0;3.0;0.0;71.0;V;O;835;68;logement
38351;2.0;01.01.00.00;71.0;3.0;0.0;71.0;V;O;836;68;logement
76845;0.0;01.01.00.00;55.0;3.0;0.0;55.0;V;O;837;68;logement
76845;1.0;01.01.00.00;55.0;3.0;0.0;55.0;V;O;838;68;logement
76845;2.0;01.01.00.00;55.0;3.0;0.0;55.0;V;O;839;68;logement
55318;0.0;01.01.00.00;63.0;2.0;1.0;63.0;V;O;840;68;logement
55318;1.0;01.01.00.00;30.0;2.0;1.0;63.0;V;O;841;68;logement
55318;2.0;01.01.00.00;30.0;2.0;1.0;63.0;V;O;842;68;logement
46160;0.0;01.01.00.00;67.0;2.0;1.0;67.0;V;O;843;68;logement
46160;1.0;01.01.00.00;30.0;2.0;1.0;67.0;V;O;844;68;logement
46160;2.0;01.01.00.00;30.0;2.0;1.0;67.0;V;O;845;68;logement
63408;0.0;01.01.00.00;82.0;3.0;0.0;82.0;V;O;846;68;logement
