id_bat;area;level_all;SP;id_block;nomenclature;regroupement_fill;date_insert;date_out;nomen
850854;99.59;3.0;250.37119692865176;873;01.00.00.00;logement;2024-09-18 15:32;;01
236012;95.91;3.0;214.6583067476336;873;01.00.00.00;logement;2024-09-18 15:32;;01
958799;60.65;3.0;180.62296894087413;873;01.00.00.00;logement;2024-09-18 15:32;;01
72930;87.65;3.0;205.0333123848726;873;01.00.00.00;logement;2024-09-18 15:32;;01
909386;9.44;;9.44449249974764;873;;;;;
265739;12.35;;12.354529218711576;873;;;;;
75857;7.37;;7.371100003054313;873;;;;;
730480;5.88;;5.875839697178936;873;;;;;
879001;3.86;;3.862921942066902;873;;;;;
13225;5.74;;5.738449999199085;873;;;;;
414700;15.68;;15.68314999475219;873;;;;;
370433;4.96;;4.961249997612322;873;;;;;
561502;62.9;3.0;182.9097618957819;873;01.00.00.00;logement;2024-09-18 15:32;;01
928980;60.6;3.0;181.794889597072;873;01.00.00.00;logement;2024-09-18 15:32;;01
963513;74.38;3.0;186.6229284815269;873;01.00.00.00;logement;2024-09-18 15:32;;01
836451;87.1;3.0;212.0752172614296;873;01.00.00.00;logement;2024-09-18 15:32;;01
27080;71.1;3.0;185.61907035200025;873;01.00.00.00;logement;2024-09-18 15:32;;01
402430;87.72;3.0;205.18278479725512;873;01.00.00.00;logement;2024-09-18 15:32;;01
499798;6.82;;6.824757001467963;873;;;;;
260887;1.83;;1.831624125987129;873;;;;;
350509;5.57;;5.565427204389226;873;;;;;
610627;4.79;;4.794400000952178;873;;;;;
958091;9.82;;9.823649998375092;873;;;;;
943655;5.44;;5.436099999057339;873;;;;;
504437;6.84;;6.83869027900824;873;;;;;
37299;4.89;;4.88930000047629;873;;;;;
184066;9.42;;9.418246177901038;873;;;;;
519843;2.99;;2.989199994486535;873;;;;;
536328;1184.15;2.0;2368.286022180375;873;;;;;
975284;278.71;1.0;278.70659846966555;873;04.03.00.00;industrie;2024-11-14 15:18;;04
596018;172.14;8.0;1366.169426998688;873;01.00.00.00;logement;2024-09-18 15:32;;01
295050;1614.34;5.0;7735.994949913076;873;;;;;
485637;204.69;1.0;204.689099986096;873;;;;;
271113;121.62;1.0;121.61814999358292;873;;;;;
922825;71.69;1.0;71.69450000273191;873;;;;;
365365;57.48;3.0;172.44107848533525;873;01.00.00.00;logement;2024-09-18 15:32;;01
385718;75.95;3.0;220.7957213146488;873;01.00.00.00;logement;2024-09-18 15:32;;01
141189;59.76;3.0;179.27868599009076;873;01.00.00.00;logement;2024-09-18 15:32;;01
789019;70.07;3.0;177.48162805125924;873;01.00.00.00;logement;2024-09-18 15:32;;01
950684;70.71;3.0;180.06445798985754;873;01.00.00.00;logement;2024-09-18 15:32;;01
588563;52.51;3.0;157.52438999063253;873;01.00.00.00;logement;2024-09-18 15:32;;01
753413;52.38;3.0;157.15057651338765;873;;;;;
512998;61.7;3.0;185.10957150460607;873;01.00.00.00;logement;2024-09-18 15:32;;01
872895;58.58;3.0;175.7456399503257;873;01.00.00.00;logement;2024-09-18 15:32;;01
555153;82.15;3.0;210.1958300021818;873;01.00.00.00;logement;2024-09-18 15:32;;01
114254;69.85;3.0;196.0225328911993;873;01.00.00.00;logement;2024-09-18 15:32;;01
507154;59.78;3.0;179.34321001442856;873;01.00.00.00;logement;2024-09-18 15:32;;01
408807;60.9;3.0;182.71022998228932;873;01.00.00.00;logement;2024-09-18 15:32;;01
169322;54.57;3.0;163.715272491791;873;01.00.00.00;logement;2024-09-18 15:32;;01
914305;71.54;3.0;178.124945281557;873;01.00.00.00;logement;2024-09-18 15:32;;01
996797;2.95;;2.948595152368963;873;01.50.00.00;logement;2024-09-23 10:43;;01
678069;5.89;;5.888528001396559;873;01.50.00.00;logement;2024-09-23 10:43;;01
218679;51.99;3.0;155.9730314712858;873;01.00.00.00;logement;2024-09-18 15:32;;01
135970;54.15;3.0;162.430033714329;873;01.00.00.00;logement;2024-09-18 15:32;;01
566184;7.77;;7.770387428983165;873;;;;;
736235;14.42;;14.415866003474914;873;;;;;
466456;77.97;3.0;191.08024365067945;873;01.00.00.00;logement;2024-09-18 15:32;;01
459731;52.04;3.0;156.11052000038796;873;01.00.00.00;logement;2024-09-18 15:32;;01
606095;51.64;3.0;154.9154250019866;873;01.00.00.00;logement;2024-09-18 15:32;;01
678630;70.75;3.0;190.396513635652;873;01.00.00.00;logement;2024-09-18 15:32;;01
981017;74.54;3.0;198.6759849068176;873;01.00.00.00;logement;2024-09-18 15:32;;01
770824;77.68;3.0;199.8787584618225;873;01.00.00.00;logement;2024-09-18 15:32;;01
484443;11.01;;11.00830899951928;873;;;;;
451120;6.92;1.0;6.919299997581478;873;01.50.00.00;logement;2024-09-23 10:43;;01
95481;8.02;1.0;8.021149997951632;873;01.50.00.00;logement;2024-09-23 10:43;;01
601054;17.18;1.0;17.177400002216945;873;01.50.00.00;logement;2024-09-23 10:43;;01
60960;52.68;3.0;158.02537500570696;873;01.00.00.00;logement;2024-09-18 15:32;;01
412349;53.21;3.0;159.62345553665932;873;01.00.00.00;logement;2024-09-18 15:32;;01
892678;53.45;3.0;160.36056752392287;873;01.00.00.00;logement;2024-09-18 15:32;;01
584762;74.1;3.0;207.1762155648608;873;01.00.00.00;logement;2024-09-18 15:32;;01
101559;60.69;3.0;182.07487501337067;873;01.00.00.00;logement;2024-09-18 15:32;;01
600813;53.23;3.0;159.70441352051006;873;01.00.00.00;logement;2024-09-18 15:32;;01
999053;77.12;3.0;205.3328781907533;873;01.00.00.00;logement;2024-09-18 15:32;;01
47865;75.71;3.0;197.9448340925752;873;01.00.00.00;logement;2024-09-18 15:32;;01
943466;61.89;3.0;180.08212977866967;873;01.00.00.00;logement;2024-09-18 15:32;;01
97216;78.62;3.0;210.1069095859144;873;01.00.00.00;logement;2024-09-18 15:32;;01
488171;69.78;3.0;190.8262022869365;873;01.00.00.00;logement;2024-09-18 15:32;;01
936710;52.27;3.0;156.80204998585722;873;01.00.00.00;logement;2024-09-18 15:32;;01
317919;52.46;3.0;157.37962502087896;873;01.00.00.00;logement;2024-09-18 15:32;;01
111493;52.26;3.0;156.77617497868374;873;01.00.00.00;logement;2024-09-18 15:32;;01
729320;53.53;3.0;160.58800799785456;873;01.00.00.00;logement;2024-09-18 15:32;;01
782497;53.24;3.0;159.709217989421;873;01.00.00.00;logement;2024-09-18 15:32;;01
222008;59.65;3.0;178.94452200247787;873;01.00.00.00;logement;2024-09-18 15:32;;01
275487;59.55;3.0;178.64244448516246;873;01.00.00.00;logement;2024-09-18 15:32;;01
155130;51.22;3.0;153.66840004456895;873;01.00.00.00;logement;2024-09-18 15:32;;01
486841;52.71;3.0;158.1404399677233;873;01.00.00.00;logement;2024-09-18 15:32;;01
940790;52.09;3.0;156.26310001701898;873;01.00.00.00;logement;2024-09-18 15:32;;01
659527;52.89;3.0;158.67565800782984;873;01.00.00.00;logement;2024-09-18 15:32;;01
852217;1464.61;1.0;1464.6057654960157;873;04.02.07.00;industrie;2024-11-14 15:18;;04
221787;705.02;3.0;1762.5061808408288;873;01.00.00.00;logement;2024-09-18 15:32;;01
24501;61.16;3.0;183.46569902756823;873;01.00.00.00;logement;2024-09-18 15:32;;01
814073;7069.48;1.0;7069.480049955933;873;04.04.00.00;industrie;2024-11-14 15:18;;04
544051;316.45;1.0;316.44683658270293;873;04.03.00.00;industrie;2024-11-14 15:18;;04
491305;1247.05;2.0;2494.1094767583427;873;;;;;
709877;1803.67;1.0;1803.6705500986448;873;;;;;
837393;3034.78;2.0;5633.034093298472;873;13.00.00.00;équipements;2024-09-18 15:44;;13
837393;3034.78;2.0;5633.034093298472;873;20.00.00.00;bureau;2024-12-16 14:36:00;;20
113209;10.34;1.0;10.34108300137169;873;;;;;
790160;5.78;;5.782769999056739;873;01.50.00.00;logement;2024-09-23 10:43;;01
472374;10.29;1.0;10.28865650211219;873;01.50.00.00;logement;2024-09-23 10:43;;01
14292;73.99;3.0;221.96026947924148;873;01.00.00.00;logement;2024-09-18 15:32;;01
590499;56.65;3.0;169.95888901554594;873;;;;;
405263;56.1;3.0;168.28585498792154;873;01.00.00.00;logement;2024-09-18 15:32;;01
802876;52.19;3.0;156.5677710266287;873;01.00.00.00;logement;2024-09-18 15:32;;01
207708;49.46;3.0;148.36715097463153;873;01.00.00.00;logement;2024-09-18 15:32;;01
717590;52.3;3.0;156.91176150051064;873;01.00.00.00;logement;2024-09-18 15:32;;01
316705;51.21;3.0;153.63241502729068;873;01.00.00.00;logement;2024-09-18 15:32;;01
512584;50.53;3.0;151.57998001876632;873;01.00.00.00;logement;2024-09-18 15:32;;01
358294;52.57;3.0;157.7172870078736;873;01.00.00.00;logement;2024-09-18 15:32;;01
328111;71.29;3.0;209.8726087863231;873;01.00.00.00;logement;2024-09-18 15:32;;01
928076;67.54;3.0;202.61917051907648;873;01.00.00.00;logement;2024-09-18 15:32;;01
148110;86.33;3.0;250.6786586927696;873;01.00.00.00;logement;2024-09-18 15:32;;01
813925;14.21;1.0;14.21315999805034;873;01.50.00.00;logement;2024-09-23 10:43;;01
62067;776.96;9.0;6434.878445739728;873;01.00.00.00;logement;2024-09-18 15:32;;01
751449;21.32;1.0;21.32450849821863;873;01.50.00.00;logement;2024-09-23 10:43;;01
549525;1045.74;12.0;12718.014696314534;873;01.00.00.00;logement;2024-09-18 15:32;;01
303743;1166.1;3.0;2800.1416400293224;873;04.03.00.00;industrie;2024-11-14 15:18;;04
303743;1166.1;3.0;2800.1416400293224;873;04.06.00.00;industrie;2024-11-14 15:18;;04
303743;1166.1;3.0;2800.1416400293224;873;05.08.03.05;commerce;2024-11-14 15:18;;05
281740;69.0;3.0;206.9911139547844;873;01.00.00.00;logement;2024-09-18 15:32;;01
302638;70.23;3.0;210.68661446619203;873;01.00.00.00;logement;2024-09-18 15:32;;01
986560;4.9;1.0;4.899950000903144;873;01.50.00.00;logement;2024-09-23 10:43;;01
58104;57.23;2.0;111.23652575308816;873;01.00.00.00;logement;2024-09-18 15:32;;01
694877;57.16;2.0;110.28566215489134;873;01.00.00.00;logement;2024-09-18 15:32;;01
901721;62.6;2.0;119.60686107306616;873;01.00.00.00;logement;2024-09-18 15:32;;01
887887;81.26;2.0;138.5216505847528;873;01.00.00.00;logement;2024-09-18 15:32;;01
887887;81.26;2.0;138.5216505847528;873;16.01.01.00;équipements;2024-10-14 14:16;;16
905739;1736.66;2.0;2684.514042104954;873;20.00.00.00;bureau;2024-12-16 14:36:00;;20
685311;77.56;1.0;77.56343529844506;873;;;;;
143377;912.32;1.0;912.323589976673;873;05.01.03.02;commerce;2024-10-17 15:01;;05
143377;912.32;1.0;912.323589976673;873;03.04.00.00;bureau;2024-12-16 14:36:00;;03
364237;1029.92;12.0;11910.385542006645;873;01.00.00.00;logement;2024-09-18 15:32;;01
976425;7.03;;7.027197499890006;873;;;;;
389776;142.85;1.0;142.8503210233655;873;;;;;
193318;61.21;1.0;61.2128179973937;873;;;;;
753146;980.55;1.0;980.5485988114062;873;;;;;
707555;906.77;1.0;906.7727909847964;873;03.00.00.00;bureau;2024-12-16 14:36:00;;03
405595;2646.41;2.0;5175.99587558377;873;05.06.03.01;commerce;2024-10-17 15:01;;05
405595;2646.41;2.0;5175.99587558377;873;04.03.00.00;industrie;2024-11-14 15:18;;04
405595;2646.41;2.0;5175.99587558377;873;04.06.00.00;industrie;2024-11-14 15:18;;04
405595;2646.41;2.0;5175.99587558377;873;05.08.03.05;commerce;2024-11-14 15:18;;05
502474;511.24;2.0;923.1248627663743;873;04.03.00.00;industrie;2024-11-14 15:18;;04
30625;72.03;2.0;144.07069290615632;873;01.00.00.00;logement;2024-09-18 15:32;;01
442726;73.83;3.0;194.06798838316243;873;01.00.00.00;logement;2024-09-18 15:32;;01
673727;5.1;;5.100618998149271;873;01.50.00.00;logement;2024-09-23 10:43;;01
536672;78.53;3.0;196.65793678992293;873;01.00.00.00;logement;2024-09-18 15:32;;01
21654;84.16;3.0;167.8758571666543;873;01.00.00.00;logement;2024-09-18 15:32;;01
903281;84.11;2.0;148.686551694072;873;01.00.00.00;logement;2024-09-18 15:32;;01
94660;4.85;;4.845418000693104;873;;;;;
920151;8.61;;8.610428272192237;873;;;;;
939666;83.95;2.0;144.11598750024595;873;01.00.00.00;logement;2024-09-18 15:32;;01
216077;58.49;2.0;116.98101579419;873;01.00.00.00;logement;2024-09-18 15:32;;01
472223;68.37;2.0;121.20405242341803;873;01.00.00.00;logement;2024-09-18 15:32;;01
272223;39.15;1.0;39.15082729192877;873;;;;;
905075;30.59;1.0;30.58824524991319;873;;;;;
640044;56.8;1.0;56.80298180809856;873;;;;;
47240;470.53;1.0;470.529243932993;873;;;;;
630979;743.27;1.0;743.2661600349807;873;;;;;
97117;269.88;1.0;269.8840130040654;873;;;;;
836175;97.45;1.0;97.45183163995338;873;;;;;
869838;116.27;2.0;203.16932600353712;873;01.00.00.00;logement;2024-09-18 15:32;;01
88263;70.3;2.0;121.5542023213571;873;01.00.00.00;logement;2024-09-18 15:32;;01
830633;74.91;3.0;221.5614335683869;873;01.00.00.00;logement;2024-09-18 15:32;;01
539627;660.65;7.0;4261.47591413834;873;01.00.00.00;logement;2024-09-18 15:32;;01
54308;625.71;7.0;3557.5673987406035;873;01.00.00.00;logement;2024-09-18 15:32;;01
54308;625.71;7.0;3557.5673987406035;873;05.05.07.01;commerce;2024-10-17 15:01;;05
54308;625.71;7.0;3557.5673987406035;873;05.01.01.02;commerce;2024-10-17 15:01;;05
54308;625.71;7.0;3557.5673987406035;873;03.02.00.00;bureau;2024-12-16 14:36:00;;03
945636;200.52;0.0;0.0;873;;;;;
192131;4.0;;4.003999998999294;873;;;;;
95387;129.26;1.0;129.26177396755023;873;;;;;
447684;87.19;2.0;158.0527053678206;873;01.00.00.00;logement;2024-09-18 15:32;;01
698779;84.73;3.0;195.214005819868;873;01.00.00.00;logement;2024-09-18 15:32;;01
280100;74.32;3.0;196.80888170816823;873;01.00.00.00;logement;2024-09-18 15:32;;01
225831;78.42;3.0;202.23001598427533;873;01.00.00.00;logement;2024-09-18 15:32;;01
496358;71.57;3.0;199.4924594608031;873;01.00.00.00;logement;2024-09-18 15:32;;01
738862;84.7;3.0;199.35089801711968;873;01.00.00.00;logement;2024-09-18 15:32;;01
186509;95.4;3.0;200.1374284054432;873;01.00.00.00;logement;2024-09-18 15:32;;01
486510;72.13;3.0;192.2062087865532;873;01.00.00.00;logement;2024-09-18 15:32;;01
59015;75.03;3.0;191.37321826668065;873;01.00.00.00;logement;2024-09-18 15:32;;01
822469;94.71;3.0;212.3550034436521;873;01.00.00.00;logement;2024-09-18 15:32;;01
430493;3.64;;3.635842984964314;873;;;;;
163591;4.92;;4.917700001438684;873;;;;;
502512;10.41;;10.412455998536451;873;;;;;
195915;5.05;;5.051000000247498;873;;;;;
85567;9.07;;9.074802021741172;873;;;;;
446101;1.52;;1.521578790608997;873;;;;;
901720;70.15;3.0;185.40902572447584;873;01.00.00.00;logement;2024-09-18 15:32;;01
539086;84.72;3.0;193.3677601614112;873;01.00.00.00;logement;2024-09-18 15:32;;01
279830;233.72;4.0;939.4667791977936;873;01.00.00.00;logement;2024-09-18 15:32;;01
976234;8.89;;8.891758393760902;873;;;;;
833211;10.6;;10.600049999214724;873;;;;;
529431;2.66;;2.663381997299887;873;;;;;
985098;6503.92;2.0;12115.458903722349;873;03.04.03.00;bureau;2024-12-16 14:36:00;;03
985098;6503.92;2.0;12115.458903722349;873;04.04.00.00;industrie;2024-11-14 15:18;;04
883626;303.08;1.0;303.0815499973736;873;04.04.00.00;industrie;2024-11-14 15:18;;04
882218;994.3;1.0;994.295663513325;873;04.03.00.00;industrie;2024-11-14 15:18;;04
145980;13.01;;13.00650000092102;873;;;;;
775232;1.48;;1.479115065547703;873;01.50.00.00;logement;2024-09-23 10:43;;01
841753;7.88;;7.878800002743129;873;;;;;
28012;9.73;;9.727600001225458;873;;;;;
497983;2.33;;2.33267162708573;873;01.50.00.00;logement;2024-09-23 10:43;;01
583922;15.52;1.0;15.516528530155536;873;01.50.00.00;logement;2024-09-23 10:43;;01
129068;80.32;1.0;80.31585917448136;873;01.00.00.00;logement;2024-09-18 15:32;;01
602805;73.32;3.0;188.4372666868368;873;01.00.00.00;logement;2024-09-18 15:32;;01
879836;76.28;3.0;188.8868965016536;873;01.00.00.00;logement;2024-09-18 15:32;;01
189864;75.58;3.0;193.36785103009748;873;01.00.00.00;logement;2024-09-18 15:32;;01
527116;77.85;3.0;189.90883677082223;873;01.00.00.00;logement;2024-09-18 15:32;;01
672448;78.55;3.0;200.9891409518549;873;01.00.00.00;logement;2024-09-18 15:32;;01
618799;75.0;3.0;184.704410030594;873;01.00.00.00;logement;2024-09-18 15:32;;01
831085;3.42;;3.415256199348547;873;01.50.00.00;logement;2024-09-23 10:43;;01
12163;184.09;8.0;1460.025164410962;873;01.00.00.00;logement;2024-09-18 15:32;;01
721940;219.26;8.0;1682.621651433097;873;01.00.00.00;logement;2024-09-18 15:32;;01
712144;1.39;;1.388387552404607;873;01.50.00.00;logement;2024-09-23 10:43;;01
52321;198.11;8.0;1575.0035416397805;873;01.00.00.00;logement;2024-09-18 15:32;;01
177754;0.9;;0.897873295878242;873;01.50.00.00;logement;2024-09-23 10:43;;01
103372;7.94;1.0;7.941506399187336;873;01.50.00.00;logement;2024-09-23 10:43;;01
781723;22.57;1.0;22.5653000034578;873;01.50.00.00;logement;2024-09-23 10:43;;01
284761;140.05;6.0;780.257342719013;873;01.00.00.00;logement;2024-09-18 15:32;;01
722830;184.47;8.0;1475.28535707154;873;01.00.00.00;logement;2024-09-18 15:32;;01
904023;0.79;;0.789255164664448;873;01.50.00.00;logement;2024-09-23 10:43;;01
709408;75.55;2.0;127.58158793060336;873;01.00.00.00;logement;2024-09-18 15:32;;01
198226;91.34;2.0;172.02763307681914;873;01.00.00.00;logement;2024-09-18 15:32;;01
538665;86.77;2.0;151.80173827473428;873;01.00.00.00;logement;2024-09-18 15:32;;01
577728;92.91;2.0;135.30839713240857;873;01.00.00.00;logement;2024-09-18 15:32;;01
396206;119.93;3.0;232.3966477159585;873;01.00.00.00;logement;2024-09-18 15:32;;01
410412;63.15;2.0;117.01754557498523;873;01.00.00.00;logement;2024-09-18 15:32;;01
899436;14.21;1.0;14.21144999786517;873;01.50.00.00;logement;2024-09-23 10:43;;01
835295;73.24;4.0;254.75875901993;873;01.00.00.00;logement;2024-09-18 15:32;;01
761122;72.46;3.0;199.0639192785516;873;01.00.00.00;logement;2024-09-18 15:32;;01
995946;63.22;3.0;181.53726143035445;873;01.00.00.00;logement;2024-09-18 15:32;;01
795453;76.44;4.0;277.37797729238906;873;01.00.00.00;logement;2024-09-18 15:32;;01
944239;99.66;3.0;251.18775467860723;873;01.00.00.00;logement;2024-09-18 15:32;;01
387130;65.0;3.0;189.07710985302705;873;01.00.00.00;logement;2024-09-18 15:32;;01
306334;75.51;3.0;182.32678372597272;873;01.00.00.00;logement;2024-09-18 15:32;;01
352317;82.25;4.0;290.16094349145027;873;01.00.00.00;logement;2024-09-18 15:32;;01
172738;58.57;3.0;175.70039997211097;873;01.00.00.00;logement;2024-09-18 15:32;;01
270198;47.41;3.0;142.2193500195279;873;01.00.00.00;logement;2024-09-18 15:32;;01
281963;82.12;4.0;275.54144837096044;873;01.00.00.00;logement;2024-09-18 15:32;;01
166653;108.13;4.0;329.08264312119627;873;01.00.00.00;logement;2024-09-18 15:32;;01
860048;65.66;2.0;120.91095157958266;873;01.00.00.00;logement;2024-09-18 15:32;;01
860048;65.66;2.0;120.91095157958266;873;05.00.00.99;commerce;2024-10-17 15:01;;05
377977;97.31;2.0;185.4229425997952;873;01.00.00.00;logement;2024-09-18 15:32;;01
433321;193.95;3.0;439.0723663135683;873;01.00.00.00;logement;2024-09-18 15:32;;01
95632;60.37;2.0;108.89856871237686;873;01.00.00.00;logement;2024-09-18 15:32;;01
675188;109.58;2.0;179.53617019876305;873;01.00.00.00;logement;2024-09-18 15:32;;01
432126;65.33;2.0;129.39445785124275;873;01.00.00.00;logement;2024-09-18 15:32;;01
354290;78.11;3.0;194.3050017747865;873;01.00.00.00;logement;2024-09-18 15:32;;01
121978;65.0;3.0;173.80605376821504;873;01.00.00.00;logement;2024-09-18 15:32;;01
121978;65.0;3.0;173.80605376821504;873;05.01.01.01;commerce;2024-10-17 15:01;;05
907546;85.89;4.0;301.8524241138299;873;01.00.00.00;logement;2024-09-18 15:32;;01
717380;72.08;3.0;204.19011225087883;873;;;;;
350786;67.04;3.0;201.0272939459581;873;01.00.00.00;logement;2024-09-18 15:32;;01
720163;15.47;;;873;01.50.00.00;logement;2024-09-23 10:43;;01
541538;15.17;;;873;01.50.00.00;logement;2024-09-23 10:43;;01
984340;1.62;;1.618963235846332;873;01.50.00.00;logement;2024-09-23 10:43;;01
550122;9.7;;9.701648921162615;873;;;;;
654665;24.01;;24.010571401878494;873;;;;;
163130;39.38;3.0;118.1304149832767;873;01.00.00.00;logement;2024-09-18 15:32;;01
123571;63.97;3.0;168.28448168413777;873;01.00.00.00;logement;2024-09-18 15:32;;01
84721;49.48;2.0;92.39251582228144;873;01.00.00.00;logement;2024-09-18 15:32;;01
538570;607.63;7.0;3913.208375785578;873;01.00.00.00;logement;2024-09-18 15:32;;01
273367;274.77;1.0;274.7702499974279;873;;;;;
838069;770.53;5.0;3446.526705528927;873;01.00.00.00;logement;2024-09-18 15:32;;01
838069;770.53;5.0;3446.526705528927;873;05.00.00.99;commerce;2024-10-17 15:01;;05
838069;770.53;5.0;3446.526705528927;873;05.01.01.06;commerce;2024-10-17 15:01;;05
838069;770.53;5.0;3446.526705528927;873;05.05.07.01;commerce;2024-10-17 15:01;;05
838069;770.53;5.0;3446.526705528927;873;03.03.02.04;bureau;2024-12-16 14:36:00;;03
838069;770.53;5.0;3446.526705528927;873;05.05.07.01;commerce;2024-11-14 15:17;;05
439329;72.33;1.0;72.32980002839952;873;;;;;
538092;356.03;3.0;892.1893212431701;873;14.00.00.00;industrie;2024-11-14 15:18;;14
816535;656.55;7.0;4233.990218618656;873;01.00.00.00;logement;2024-09-18 15:32;;01
816535;656.55;7.0;4233.990218618656;873;16.01.01.00;équipements;2024-10-14 14:16;;16
356426;127.08;1.0;127.07674999741492;873;;;;;
103808;14.6;;14.604745498954934;873;;;;;
135700;668.16;7.0;4325.110357563616;873;01.00.00.00;logement;2024-09-18 15:32;;01
439712;643.1;7.0;3306.1412832533524;873;01.00.00.00;logement;2024-09-18 15:32;;01
439712;643.1;7.0;3306.1412832533524;873;05.01.04.05;commerce;2024-10-17 15:01;;05
439712;643.1;7.0;3306.1412832533524;873;03.00.00.00;bureau;2024-12-16 14:36:00;;03
203578;55.54;6.0;333.2367938124204;846;01.00.00.00;logement;2024-09-18 15:32;;01
447962;144.47;3.0;411.9083689138398;846;01.00.00.00;logement;2024-09-18 15:32;;01
852060;96.7;4.0;336.402325457297;846;16.01.13.00;;2024-10-14 14:16;;16
664342;655.51;3.0;1551.2894762395;846;01.00.00.00;logement;2024-09-18 15:32;;01
664342;655.51;3.0;1551.2894762395;846;06.02.00.00;équipements;2024-09-18 15:53;;06
224106;803.74;3.0;2050.8470787155816;846;06.02.00.00;équipements;2024-09-18 15:53;;06
372120;31.17;1.0;31.17097500073855;846;;;;;
900169;124.51;3.0;368.41802654008086;846;06.02.00.00;équipements;2024-09-18 15:53;;06
851630;87.34;3.0;261.7388168168462;846;06.02.00.00;équipements;2024-09-18 15:53;;06
649449;64.86;3.0;192.0000294448026;846;06.02.00.00;équipements;2024-09-18 15:53;;06
398987;114.22;3.0;282.9513827346086;846;01.00.00.00;logement;2024-09-18 15:32;;01
398987;114.22;3.0;282.9513827346086;846;03.04.00.00;bureau;2024-12-16 14:36:00;;03
799021;82.4;4.0;252.30076028971456;846;01.00.00.00;logement;2024-09-18 15:32;;01
122682;81.89;4.0;252.7709362448705;846;01.00.00.00;logement;2024-09-18 15:32;;01
876669;96.39;3.0;223.64612440012723;846;01.00.00.00;logement;2024-09-18 15:32;;01
741345;108.4;4.0;362.63700046637246;846;01.00.00.00;logement;2024-09-18 15:32;;01
500618;128.77;3.0;301.2258061981264;846;01.00.00.00;logement;2024-09-18 15:32;;01
500618;128.77;3.0;301.2258061981264;846;06.02.00.00;équipements;2024-09-18 15:53;;06
782864;75.45;4.0;241.9402194482164;846;01.00.00.00;logement;2024-09-18 15:32;;01
283290;64.55;5.0;277.9851843936715;846;01.00.00.00;logement;2024-09-18 15:32;;01
509791;40.97;3.0;95.63094301678522;846;01.00.00.00;logement;2024-09-18 15:32;;01
710753;123.61;3.0;297.39266455447665;846;01.00.00.00;logement;2024-09-18 15:32;;01
924735;122.64;3.0;300.02546671198985;846;01.00.00.00;logement;2024-09-18 15:32;;01
414630;69.54;3.0;169.85421967417335;846;01.00.00.00;logement;2024-09-18 15:32;;01
151502;58.28;3.0;174.0929813564574;846;01.00.00.00;logement;2024-09-18 15:32;;01
151502;58.28;3.0;174.0929813564574;846;05.00.00.99;commerce;2024-10-17 15:01;;05
133800;78.17;3.0;170.66567863378307;846;01.00.00.00;logement;2024-09-18 15:32;;01
580967;63.08;4.0;209.2683879808324;846;01.00.00.00;logement;2024-09-18 15:32;;01
980314;60.27;3.0;155.4793580812813;846;01.00.00.00;logement;2024-09-18 15:32;;01
679504;93.05;4.0;348.7313459497952;846;01.00.00.00;logement;2024-09-18 15:32;;01
450084;102.14;4.0;369.0556281430682;846;01.00.00.00;logement;2024-09-18 15:32;;01
774289;81.63;3.0;217.9603730312689;846;01.00.00.00;logement;2024-09-18 15:32;;01
403721;53.22;4.0;212.8920759039952;846;01.00.00.00;logement;2024-09-18 15:32;;01
403721;53.22;4.0;212.8920759039952;846;05.08.05.01;commerce;2024-10-17 15:01;;05
636146;63.0;5.0;236.71871018414723;846;01.00.00.00;logement;2024-09-18 15:32;;01
244105;65.28;4.0;261.126127763862;846;01.00.00.00;logement;2024-09-18 15:32;;01
609932;68.33;3.0;188.67950791965995;846;01.00.00.00;logement;2024-09-18 15:32;;01
843182;27.13;;27.133603127710465;846;;;;;
819078;113.77;4.0;376.6182544116515;846;01.00.00.00;logement;2024-09-18 15:32;;01
161043;83.11;4.0;310.0589532457347;846;01.00.00.00;logement;2024-09-18 15:32;;01
605542;122.29;3.0;319.75267330471974;846;01.00.00.00;logement;2024-09-18 15:32;;01
416328;172.02;3.0;346.40397966716205;846;01.00.00.00;logement;2024-09-18 15:32;;01
404860;59.39;3.0;178.1637825172563;846;01.00.00.00;logement;2024-09-18 15:32;;01
129876;70.57;3.0;192.09821852898887;846;01.00.00.00;logement;2024-09-18 15:32;;01
555473;47.5;4.0;183.5462553068366;846;01.00.00.00;logement;2024-09-18 15:32;;01
940720;165.9;3.0;327.041783815077;846;01.00.00.00;logement;2024-09-18 15:32;;01
940720;165.9;3.0;327.041783815077;846;08.01.00.00;équipements;2024-08-30 15:22;;08
369230;138.42;4.0;484.2415986093168;846;01.00.00.00;logement;2024-09-18 15:32;;01
808044;118.62;3.0;280.77784385175016;846;01.00.00.00;logement;2024-09-18 15:32;;01
794415;159.83;3.0;333.34793223100263;846;01.00.00.00;logement;2024-09-18 15:32;;01
396140;128.33;3.0;218.7031097104249;846;01.00.00.00;logement;2024-09-18 15:32;;01
827575;107.8;3.0;313.60840969430205;846;;;;;
37639;116.98;3.0;324.95956037942915;846;06.02.00.00;équipements;2024-09-18 15:53;;06
148870;84.87;1.0;84.86948750069757;846;;;;;
945008;153.69;5.0;461.448662069708;846;01.00.00.00;logement;2024-09-18 15:32;;01
783776;70.87;4.0;227.02681442469407;846;01.00.00.00;logement;2024-09-18 15:32;;01
285960;96.32;4.0;319.45099362016884;846;01.00.00.00;logement;2024-09-18 15:32;;01
